"iso3c_producing","diet","fcr_type","source_ingredient","FAOSTAT_name","FAO_code","total_crop_demand_ms","total_crop_demand_ge","total_crop_demand_econ"
"AUT","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,1.03327944937583,1.28223797854816,2.21325361501169
"AUT","plant-dominant","efficient","soy oil","Soya beans",236,0.720633953503663,1.22134842259526,1.19170705962055
"AUT","plant-dominant","efficient","soy protein concentrate","Soya beans",236,45.572609863746,39.292986779928,40.0066915047175
"AUT","plant-dominant","efficient","sunflower meal","Sunflower seed",267,1041.55571452473,558.301495455224,432.022961161239
"AUT","plant-dominant","efficient","wheat","Wheat",15,1.83868358744495,1.83868358744495,1.83868358744495
"AUT","plant-dominant","efficient","wheat gluten","Wheat",15,2.77216910107085,3.08877890236631,7.08165025159836
"AUT","plant-dominant","regular","canola oil","Rape or colza seed",270,36.842142882109,58.061309032374,61.7397440846462
"AUT","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.213731994225432,0.434648492082535,0.770250767068309
"AUT","plant-dominant","regular","corn gluten meal","Maize (corn)",56,1.5772357788724,1.98577984256222,0.834651097230456
"AUT","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,2.45034840851981,2.45034840851981,2.45034840851981
"AUT","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,2.92680504350978,3.11847730727393,1.31201605398714
"AUT","plant-dominant","regular","linseed oil","Linseed",333,2.84587388674712,4.59138007140216,4.16889516097338
"AUT","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,2.00191863441161,2.00191863441161,2.00191863441161
"AUT","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,1.14808827708425,1.42470886505351,2.45917068334632
"AUT","plant-dominant","regular","soy oil","Soya beans",236,0.800704392781847,1.35705380288362,1.32411895513395
"AUT","plant-dominant","regular","soy protein concentrate","Soya beans",236,50.6362331819399,43.65887419992,44.4518794496861
"AUT","plant-dominant","regular","sunflower meal","Sunflower seed",267,1157.2841272497,620.334994950249,480.025512401377
"AUT","plant-dominant","regular","wheat","Wheat",15,2.04298176382772,2.04298176382772,2.04298176382772
"AUT","plant-dominant","regular","wheat gluten","Wheat",15,3.08018789007872,3.43197655818479,7.86850027955373
"AZE","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000732434311160428,0.0000922153371478261,0.0000387593985406757
"AZE","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0718338941426356,0.0718338941426356,0.0718338941426356
"AZE","fish-dominant","efficient","soybean meal","Soya beans",236,0.00101752666471664,0.000769190323863946,0.000858868880177765
"AZE","fish-dominant","efficient","wheat","Wheat",15,0.010204931641755,0.010204931641755,0.010204931641755
"AZE","fish-dominant","efficient","wheat gluten","Wheat",15,0.0189520159061164,0.021116528160389,0.0484139110265679
"AZE","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000813815901289364,0.000102461485719807,0.0000430659983785286
"AZE","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0798154379362618,0.0798154379362618,0.0798154379362618
"AZE","fish-dominant","regular","soybean meal","Soya beans",236,0.00113058518301849,0.000854655915404384,0.000954298755753072
"AZE","fish-dominant","regular","wheat","Wheat",15,0.0113388129352833,0.0113388129352833,0.0113388129352833
"AZE","fish-dominant","regular","wheat gluten","Wheat",15,0.0210577954512404,0.0234628090670989,0.0537932344739643
"AZE","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.000158961516222912,0.000323266451407211,0.000572868045557541
"AZE","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000128176004453075,0.0000161376840008696,0.00000678289474461825
"AZE","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.129301009456744,0.129301009456744,0.129301009456744
"AZE","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.154442872406667,0.164557114570513,0.0692330117685057
"AZE","plant-dominant","efficient","linseed oil","Linseed",333,0.00211659667358628,0.00341480338659985,0.00310058350489032
"AZE","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.105638079621523,0.105638079621523,0.105638079621523
"AZE","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.0605828022889698,0.0751796331464027,0.129766546943905
"AZE","plant-dominant","efficient","soy oil","Soya beans",236,0.000024340418716488,0.0000412527495549648,0.00004025157110282
"AZE","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.00153927857644455,0.00132717553231415,0.00135128190664865
"AZE","plant-dominant","efficient","sunflower meal","Sunflower seed",267,2.72345815624056,1.45984582508161,1.12965292288244
"AZE","plant-dominant","efficient","wheat","Wheat",15,0.00947600795305818,0.00947600795305818,0.00947600795305818
"AZE","plant-dominant","efficient","wheat gluten","Wheat",15,0.0142869042984569,0.0159186135362933,0.0364966406200281
"AZE","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.000176623906914346,0.000359184946008012,0.00063652005061949
"AZE","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000142417782725639,0.0000179307600009662,0.00000753654971624251
"AZE","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.143667788285271,0.143667788285271,0.143667788285271
"AZE","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.171603191562963,0.182841238411681,0.076925568631673
"AZE","plant-dominant","regular","linseed oil","Linseed",333,0.00235177408176254,0.00379422598511095,0.00344509278321146
"AZE","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.117375644023914,0.117375644023914,0.117375644023914
"AZE","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.067314224765522,0.0835329257182252,0.144185052159895
"AZE","plant-dominant","regular","soy oil","Soya beans",236,0.0000270449096849866,0.0000458363883944053,0.0000447239678920222
"AZE","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.00171030952938283,0.00147463948034905,0.00150142434072072
"AZE","plant-dominant","regular","sunflower meal","Sunflower seed",267,3.02606461804506,1.62205091675735,1.25516991431382
"AZE","plant-dominant","regular","wheat","Wheat",15,0.0105288977256202,0.0105288977256202,0.0105288977256202
"AZE","plant-dominant","regular","wheat gluten","Wheat",15,0.0158743381093966,0.0176873483736592,0.0405518229111424
"BDI","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000668033342640063,0.0000841070918973505,0.0000353513894301637
"BDI","fish-dominant","efficient","soybean meal","Soya beans",236,0.157149007264336,0.118795408497932,0.132645557674652
"BDI","fish-dominant","efficient","wheat","Wheat",15,0.0000381897902210597,0.0000381897902210597,0.0000381897902210597
"BDI","fish-dominant","efficient","wheat gluten","Wheat",15,0.0000709238961248252,0.0000790241237229563,0.000181178784022478
"BDI","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.000074225926960007,0.0000934523243303894,0.0000392793215890708
"BDI","fish-dominant","regular","soybean meal","Soya beans",236,0.174610008071484,0.131994898331036,0.147383952971836
"BDI","fish-dominant","regular","wheat","Wheat",15,0.0000424331002456219,0.0000424331002456219,0.0000424331002456219
"BDI","fish-dominant","regular","wheat gluten","Wheat",15,0.0000788043290275835,0.0000878045819143959,0.000201309760024976
"BDI","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.0000105367205806107,0.0000214276282240972,0.0000379724015536935
"BDI","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000116905834962011,0.0000147187410820363,0.00000618649315027865
"BDI","plant-dominant","efficient","linseed oil","Linseed",333,0.000140298031003647,0.000226349307538498,0.000205521328709942
"BDI","plant-dominant","efficient","soy oil","Soya beans",236,0.00375918663395375,0.00637116339481119,0.00621653924066893
"BDI","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.237729495038721,0.204971844572511,0.208694884888574
"BDI","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.0556186151384079,0.0298130532758786,0.0230698353172078
"BDI","plant-dominant","efficient","wheat","Wheat",15,0.0000354619480624126,0.0000354619480624126,0.0000354619480624126
"BDI","plant-dominant","efficient","wheat gluten","Wheat",15,0.0000534657063094836,0.0000595720317296132,0.000136580929493868
"BDI","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0000117074673117897,0.0000238084758045524,0.0000421915572818817
"BDI","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000129895372180012,0.0000163541567578181,0.00000687388127808739
"BDI","plant-dominant","regular","linseed oil","Linseed",333,0.000155886701115163,0.000251499230598331,0.000228357031899936
"BDI","plant-dominant","regular","soy oil","Soya beans",236,0.00417687403772639,0.0070790704386791,0.00690726582296548
"BDI","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.264143883376357,0.227746493969457,0.231883205431749
"BDI","plant-dominant","regular","sunflower meal","Sunflower seed",267,0.0617984612648976,0.0331256147509762,0.0256331503524531
"BDI","plant-dominant","regular","wheat","Wheat",15,0.0000394021645137918,0.0000394021645137918,0.0000394021645137918
"BDI","plant-dominant","regular","wheat gluten","Wheat",15,0.0000594063403438707,0.0000661911463662369,0.00015175658832652
"BEL","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,124.111928068629,156.260064780178,65.6782951093891
"BEL","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,1851.25827260468,1851.25827260468,1851.25827260468
"BEL","fish-dominant","efficient","wheat","Wheat",15,61.0000305384327,61.0000305384327,61.0000305384327
"BEL","fish-dominant","efficient","wheat gluten","Wheat",15,113.285770999947,126.224153955027,289.394398196844
"BEL","fish-dominant","regular","corn gluten meal","Maize (corn)",56,137.902142298477,173.622294200198,72.9758834548768
"BEL","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,2056.95363622742,2056.95363622742,2056.95363622742
"BEL","fish-dominant","regular","wheat","Wheat",15,67.7778117093697,67.7778117093697,67.7778117093697
"BEL","fish-dominant","regular","wheat gluten","Wheat",15,125.87307888883,140.24905995003,321.549331329827
"BEL","plant-dominant","efficient","canola oil","Rape or colza seed",270,14712.5831297933,23186.2690098368,24655.2194361808
"BEL","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,585.164070029668,1189.99816373308,2108.82360142005
"BEL","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,21.7195874120101,27.3455113365312,11.4937016441431
"BEL","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,3332.26489068843,3332.26489068843,3332.26489068843
"BEL","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,3980.20528610007,4240.86322063677,1784.22995583796
"BEL","plant-dominant","efficient","linseed oil","Linseed",333,7791.54825366777,12570.4654531086,11413.7692335811
"BEL","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,2722.43863618336,2722.43863618336,2722.43863618336
"BEL","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,1561.30215761841,1937.48256940253,3344.26243216382
"BEL","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.0053256695232452,0.00285470015445582,0.00220901434797314
"BEL","plant-dominant","efficient","wheat","Wheat",15,56.6428854999733,56.6428854999733,56.6428854999733
"BEL","plant-dominant","efficient","wheat gluten","Wheat",15,85.4000427538059,95.1535929814819,218.158854025313
"BEL","plant-dominant","regular","canola oil","Rape or colza seed",270,16347.3145886593,25762.5211220408,27394.6882624231
"BEL","plant-dominant","regular","coconut oil","Coconuts, in shell",249,650.182300032965,1322.22018192565,2343.13733491117
"BEL","plant-dominant","regular","corn gluten meal","Maize (corn)",56,24.1328749022334,30.3839014850346,12.7707796046034
"BEL","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,3702.51654520936,3702.51654520936,3702.51654520936
"BEL","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,4422.45031788896,4712.07024515196,1982.47772870885
"BEL","plant-dominant","regular","linseed oil","Linseed",333,8657.27583740863,13967.1838367873,12681.9658150901
"BEL","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,3024.93181798151,3024.93181798151,3024.93181798151
"BEL","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,1734.78017513156,2152.75841044726,3715.84714684869
"BEL","plant-dominant","regular","sunflower meal","Sunflower seed",267,0.00591741058138355,0.00317188906050647,0.00245446038663682
"BEL","plant-dominant","regular","wheat","Wheat",15,62.9365394444147,62.9365394444147,62.9365394444147
"BEL","plant-dominant","regular","wheat gluten","Wheat",15,94.8889363931176,105.726214423869,242.398726694793
"BEN","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000377490367023279,0.000475269944822173,0.000199762618405195
"BEN","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.379059702670567,0.379059702670567,0.379059702670567
"BEN","fish-dominant","efficient","soybean meal","Soya beans",236,2.94605350334263,2.22704320872779,2.48669028645485
"BEN","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.000419433741136977,0.000528077716469081,0.000221958464894661
"BEN","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.421177447411741,0.421177447411741,0.421177447411741
"BEN","fish-dominant","regular","soybean meal","Soya beans",236,3.27339278149182,2.47449245414198,2.76298920717205
"BEN","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.0000743553489864553,0.000151210119160474,0.000267962991689683
"BEN","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000660608142290738,0.0000831722403438803,0.0000349584582209091
"BEN","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.68230746480702,0.68230746480702,0.68230746480702
"BEN","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.814978360741719,0.868350124490917,0.365335127229046
"BEN","plant-dominant","efficient","linseed oil","Linseed",333,0.00099005273771662,0.00159729790935503,0.00145031938575921
"BEN","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.557440739221422,0.557440739221422,0.557440739221422
"BEN","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.319688905866743,0.396714806116066,0.684764055857409
"BEN","plant-dominant","efficient","soy oil","Soya beans",236,0.0704730188594174,0.119439432462209,0.116540712076111
"BEN","plant-dominant","efficient","soy protein concentrate","Soya beans",236,4.45668619801484,3.84258247189379,3.91237786008721
"BEN","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0000826170544293947,0.000168011243511638,0.000297736657432982
"BEN","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000734009046989709,0.0000924136003820892,0.0000388427313565657
