"iso3c_consuming","iso3c_producing","GAEZ_category","prop_of_supply","animal_system","diet","source_ingredient","consuming_ingredient_consumed_tonnes","raw_material","FAOSTAT_name","FAO_code","map_spam_code","producing_ingredient_consumed_tonnes"
"GBR","CHN","Soybean",0.00598245469768714,"salmon_aquaculture_meat","plant-dominant","soy oil",926.4,"soybean","Soya beans",236,"soyb",5.54214603193737
"GBR","CHN","Soybean",0.00598245469768714,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",48404.4,"soybean","Soya beans",236,"soyb",289.577130168727
"GBR","CHN","Soybean",0.00598245469768714,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,"soyb",0
"GBR","CHN","Soybean",0.00598245469768714,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,"soyb",0
"GBR","CHN","Soybean",0.00598245469768714,"salmon_aquaculture_meat","fish-dominant","soybean meal",39372,"soybean","Soya beans",236,"soyb",235.541206357338
"GBR","CHN","Sunflower",0.00890009590237509,"salmon_aquaculture_meat","plant-dominant","sunflower meal",7874.4,"sunflower","Sunflower seed",267,"sunf",70.0829151736624
"GBR","CHN","Sunflower",0.00890009590237509,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,"sunf",0
"GBR","CHN","Wheat",0.00000993339733505594,"salmon_aquaculture_meat","plant-dominant","wheat",15054,"wheat","Wheat",15,"whea",0.149537363481932
"GBR","CHN","Wheat",0.00000993339733505594,"salmon_aquaculture_meat","plant-dominant","wheat gluten",22696.8,"wheat","Wheat",15,"whea",0.225456332634298
"GBR","CHN","Wheat",0.00000993339733505594,"salmon_aquaculture_meat","fish-dominant","wheat",16212,"wheat","Wheat",15,"whea",0.161040237595927
"GBR","CHN","Wheat",0.00000993339733505594,"salmon_aquaculture_meat","fish-dominant","wheat gluten",30108,"wheat","Wheat",15,"whea",0.299074726963864
"GBR","COL","CropsNES",0.00490690433166946,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",1.13643904321465
"GBR","COL","CropsNES",0.00490690433166946,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",14.7737075617904
"GBR","COL","CropsNES",0.00490690433166946,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","COL","CropsNES",0.00490690433166946,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","COL","Maize",0.00000556559720701635,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",1621.2,"maize","Maize (corn)",56,"maiz",0.00902294619201491
"GBR","COL","Maize",0.00000556559720701635,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",9264,"maize","Maize (corn)",56,"maiz",0.0515596925257995
"GBR","COL","Pulses",0.0000165847139724182,"salmon_aquaculture_meat","plant-dominant","faba beans",8337.6,"faba beans","Broad beans and horse beans, dry",181,"opul",0.138276711216434
"GBR","COL","Pulses",0.0000165847139724182,"salmon_aquaculture_meat","plant-dominant","guar meal",9958.8,"guar","Other pulses n.e.c.",211,"opul",0.165163849508518
"GBR","COL","Pulses",0.0000165847139724182,"salmon_aquaculture_meat","plant-dominant","pea flour",5790,"peas","Peas, dry; Peas, green",187,"opul",0.0960254939003011
"GBR","COL","Pulses",0.0000165847139724182,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",3242.4,"peas","Peas, dry; Peas, green",187,"opul",0.0537742765841686
"GBR","COL","Pulses",0.0000165847139724182,"salmon_aquaculture_meat","fish-dominant","faba beans",4632,"faba beans","Broad beans and horse beans, dry",181,"opul",0.0768203951202409
"GBR","COL","Pulses",0.0000165847139724182,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"GBR","COL","Pulses",0.0000165847139724182,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","COL","Pulses",0.0000165847139724182,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","COM","CropsNES",0,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","COM","CropsNES",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",0
"GBR","COM","CropsNES",0,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","COM","CropsNES",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","COG","Pulses",0.0000024082353299736,"salmon_aquaculture_meat","plant-dominant","faba beans",8337.6,"faba beans","Broad beans and horse beans, dry",181,"opul",0.0200789028871878
"GBR","COG","Pulses",0.0000024082353299736,"salmon_aquaculture_meat","plant-dominant","guar meal",9958.8,"guar","Other pulses n.e.c.",211,"opul",0.023983134004141
"GBR","COG","Pulses",0.0000024082353299736,"salmon_aquaculture_meat","plant-dominant","pea flour",5790,"peas","Peas, dry; Peas, green",187,"opul",0.0139436825605471
"GBR","COG","Pulses",0.0000024082353299736,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",3242.4,"peas","Peas, dry; Peas, green",187,"opul",0.00780846223390639
"GBR","COG","Pulses",0.0000024082353299736,"salmon_aquaculture_meat","fish-dominant","faba beans",4632,"faba beans","Broad beans and horse beans, dry",181,"opul",0.0111549460484377
"GBR","COG","Pulses",0.0000024082353299736,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"GBR","COG","Pulses",0.0000024082353299736,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","COG","Pulses",0.0000024082353299736,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","CRI","CropsNES",0.0494195610908487,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",11.4455703486406
"GBR","CRI","CropsNES",0.0494195610908487,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",148.792414532327
"GBR","CRI","CropsNES",0.0494195610908487,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","CRI","CropsNES",0.0494195610908487,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","CRI","Pulses",0.0000332657573580353,"salmon_aquaculture_meat","plant-dominant","faba beans",8337.6,"faba beans","Broad beans and horse beans, dry",181,"opul",0.277356578548355
"GBR","CRI","Pulses",0.0000332657573580353,"salmon_aquaculture_meat","plant-dominant","guar meal",9958.8,"guar","Other pulses n.e.c.",211,"opul",0.331287024377202
"GBR","CRI","Pulses",0.0000332657573580353,"salmon_aquaculture_meat","plant-dominant","pea flour",5790,"peas","Peas, dry; Peas, green",187,"opul",0.192608735103024
"GBR","CRI","Pulses",0.0000332657573580353,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",3242.4,"peas","Peas, dry; Peas, green",187,"opul",0.107860891657694
"GBR","CRI","Pulses",0.0000332657573580353,"salmon_aquaculture_meat","fish-dominant","faba beans",4632,"faba beans","Broad beans and horse beans, dry",181,"opul",0.154086988082419
"GBR","CRI","Pulses",0.0000332657573580353,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"GBR","CRI","Pulses",0.0000332657573580353,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","CRI","Pulses",0.0000332657573580353,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","CYP","CropsNES",0.0014188991839182,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",0.328617050995455
"GBR","CYP","CropsNES",0.0014188991839182,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",4.27202166294092
"GBR","CYP","CropsNES",0.0014188991839182,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","CYP","CropsNES",0.0014188991839182,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","CYP","Maize",0,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",1621.2,"maize","Maize (corn)",56,"maiz",0
"GBR","CYP","Maize",0,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",9264,"maize","Maize (corn)",56,"maiz",0
"GBR","CYP","Pulses",0.00000883019620990318,"salmon_aquaculture_meat","plant-dominant","faba beans",8337.6,"faba beans","Broad beans and horse beans, dry",181,"opul",0.0736226439196888
"GBR","CYP","Pulses",0.00000883019620990318,"salmon_aquaculture_meat","plant-dominant","guar meal",9958.8,"guar","Other pulses n.e.c.",211,"opul",0.0879381580151838
"GBR","CYP","Pulses",0.00000883019620990318,"salmon_aquaculture_meat","plant-dominant","pea flour",5790,"peas","Peas, dry; Peas, green",187,"opul",0.0511268360553394
"GBR","CYP","Pulses",0.00000883019620990318,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",3242.4,"peas","Peas, dry; Peas, green",187,"opul",0.0286310281909901
"GBR","CYP","Pulses",0.00000883019620990318,"salmon_aquaculture_meat","fish-dominant","faba beans",4632,"faba beans","Broad beans and horse beans, dry",181,"opul",0.0409014688442715
"GBR","CYP","Pulses",0.00000883019620990318,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"GBR","CYP","Pulses",0.00000883019620990318,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","CYP","Pulses",0.00000883019620990318,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","CYP","Wheat",0.0000000720751511758521,"salmon_aquaculture_meat","plant-dominant","wheat",15054,"wheat","Wheat",15,"whea",0.00108501932580128
"GBR","CYP","Wheat",0.0000000720751511758521,"salmon_aquaculture_meat","plant-dominant","wheat gluten",22696.8,"wheat","Wheat",15,"whea",0.00163587529120808
"GBR","CYP","Wheat",0.0000000720751511758521,"salmon_aquaculture_meat","fish-dominant","wheat",16212,"wheat","Wheat",15,"whea",0.00116848235086291
"GBR","CYP","Wheat",0.0000000720751511758521,"salmon_aquaculture_meat","fish-dominant","wheat gluten",30108,"wheat","Wheat",15,"whea",0.00217003865160256
"GBR","AZE","CropsNES",0.00000103703483477535,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",0.000240177267733971
"GBR","AZE","CropsNES",0.00000103703483477535,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",0.00312230448054162
"GBR","AZE","CropsNES",0.00000103703483477535,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","AZE","CropsNES",0.00000103703483477535,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","BEN","CropsNES",0.00000807129484964135,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",0.00186931188717694
"GBR","BEN","CropsNES",0.00000807129484964135,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",0.0243010545333002
"GBR","BEN","CropsNES",0.00000807129484964135,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","BEN","CropsNES",0.00000807129484964135,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","BEN","Pulses",0.0003283548597908,"salmon_aquaculture_meat","plant-dominant","faba beans",8337.6,"faba beans","Broad beans and horse beans, dry",181,"opul",2.73769147899177
"GBR","BEN","Pulses",0.0003283548597908,"salmon_aquaculture_meat","plant-dominant","guar meal",9958.8,"guar","Other pulses n.e.c.",211,"opul",3.27002037768462
"GBR","BEN","Pulses",0.0003283548597908,"salmon_aquaculture_meat","plant-dominant","pea flour",5790,"peas","Peas, dry; Peas, green",187,"opul",1.90117463818873
"GBR","BEN","Pulses",0.0003283548597908,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",3242.4,"peas","Peas, dry; Peas, green",187,"opul",1.06465779738569
"GBR","BEN","Pulses",0.0003283548597908,"salmon_aquaculture_meat","fish-dominant","faba beans",4632,"faba beans","Broad beans and horse beans, dry",181,"opul",1.52093971055098
"GBR","BEN","Pulses",0.0003283548597908,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"GBR","BEN","Pulses",0.0003283548597908,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","BEN","Pulses",0.0003283548597908,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","DNK","CropsNES",0.000189900412795133,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",0.0439809356033529
"GBR","DNK","CropsNES",0.000189900412795133,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",0.571752162843587
"GBR","DNK","CropsNES",0.000189900412795133,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","DNK","CropsNES",0.000189900412795133,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","DNK","Pulses",0.0102709149686088,"salmon_aquaculture_meat","plant-dominant","faba beans",8337.6,"faba beans","Broad beans and horse beans, dry",181,"opul",85.6347806422726
"GBR","DNK","Pulses",0.0102709149686088,"salmon_aquaculture_meat","plant-dominant","guar meal",9958.8,"guar","Other pulses n.e.c.",211,"opul",102.285987989381
"GBR","DNK","Pulses",0.0102709149686088,"salmon_aquaculture_meat","plant-dominant","pea flour",5790,"peas","Peas, dry; Peas, green",187,"opul",59.4685976682448
"GBR","DNK","Pulses",0.0102709149686088,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",3242.4,"peas","Peas, dry; Peas, green",187,"opul",33.3024146942171
"GBR","DNK","Pulses",0.0102709149686088,"salmon_aquaculture_meat","fish-dominant","faba beans",4632,"faba beans","Broad beans and horse beans, dry",181,"opul",47.5748781345959
"GBR","DNK","Pulses",0.0102709149686088,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,"opul",0
"GBR","DNK","Pulses",0.0102709149686088,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","DNK","Pulses",0.0102709149686088,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,"opul",0
"GBR","DNK","Soybean",0,"salmon_aquaculture_meat","plant-dominant","soy oil",926.4,"soybean","Soya beans",236,"soyb",0
"GBR","DNK","Soybean",0,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",48404.4,"soybean","Soya beans",236,"soyb",0
"GBR","DNK","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,"soyb",0
"GBR","DNK","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,"soyb",0
"GBR","DNK","Soybean",0,"salmon_aquaculture_meat","fish-dominant","soybean meal",39372,"soybean","Soya beans",236,"soyb",0
"GBR","DNK","Sunflower",0,"salmon_aquaculture_meat","plant-dominant","sunflower meal",7874.4,"sunflower","Sunflower seed",267,"sunf",0
"GBR","DNK","Sunflower",0,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,"sunf",0
"GBR","DNK","Wheat",0.057159962636612,"salmon_aquaculture_meat","plant-dominant","wheat",15054,"wheat","Wheat",15,"whea",860.486077531557
"GBR","DNK","Wheat",0.057159962636612,"salmon_aquaculture_meat","plant-dominant","wheat gluten",22696.8,"wheat","Wheat",15,"whea",1297.34823997065
"GBR","DNK","Wheat",0.057159962636612,"salmon_aquaculture_meat","fish-dominant","wheat",16212,"wheat","Wheat",15,"whea",926.677314264754
"GBR","DNK","Wheat",0.057159962636612,"salmon_aquaculture_meat","fish-dominant","wheat gluten",30108,"wheat","Wheat",15,"whea",1720.97215506311
"GBR","DMA","CropsNES",0,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","DMA","CropsNES",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",0
"GBR","DMA","CropsNES",0,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","DMA","CropsNES",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","DOM","CropsNES",0.00340406157209159,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",0.788380660096412
"GBR","DOM","CropsNES",0.00340406157209159,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",10.2489485812534
"GBR","DOM","CropsNES",0.00340406157209159,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","DOM","CropsNES",0.00340406157209159,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","ECU","CropsNES",0.000236665410785019,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",0.0548117091378105
"GBR","ECU","CropsNES",0.000236665410785019,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",0.712552218791537
"GBR","ECU","CropsNES",0.000236665410785019,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
"GBR","ECU","CropsNES",0.000236665410785019,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,"ooil",0
"GBR","EGY","CropsNES",0.0378605212310078,"salmon_aquaculture_meat","plant-dominant","coconut oil",231.6,"coconut","Coconuts, in shell",249,"cnut",8.76849671710142
"GBR","EGY","CropsNES",0.0378605212310078,"salmon_aquaculture_meat","plant-dominant","linseed oil",3010.8,"flax","Linseed",333,"ooil",113.990457322318
"GBR","EGY","CropsNES",0.0378605212310078,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,"cnut",0
