SPAM_short_name,iso3c,2021,2010,coef
cott,SLV,154.33,165.45,0.9327893623451196
cott,SOM,7227.09,6800,1.0628073529411766
cott,SWZ,1308.05,1850,0.7070540540540541
cott,SYR,66480,472485,0.14070287945649068
cott,TCD,173880.34,63636,2.7324209566911812
cott,TGO,107868.5,43000,2.5085697674418603
cott,THA,3207.67,3200,1.002396875
cott,TJK,531000,310560,1.7098145285935085
cott,TKM,1096003,1286300,0.8520586177408069
cott,TUN,1944.77,1700,1.1439823529411766
cott,TUR,2250000,2150000,1.0465116279069768
cott,TWN,0,0,0
cott,TZA,122836,267000,0.46005992509363297
cott,UGA,140700.5,83500,1.6850359281437126
cott,USA,11246553,9473800,1.187121640735502
cott,UZB,3372924,3442800,0.9797037295224817
cott,VCT,0,0,0
cott,VEN,4904.11,8873,0.5527003268342161
cott,VNM,279.97,12500,0.022397600000000004
cott,YEM,10934.6,25154,0.4347062097479526
cott,ZAF,66747,20795,3.2097619620100986
cott,ZMB,31859.18,107000,0.29774934579439255
cott,ZWE,192300,214100,0.8981784212984587
cowp,AUS,0,0,0
cowp,BFA,705768.3,626113,1.127221923199167
cowp,BIH,216.6,1200,0.1805
cowp,CHN,14624.11,0,0
cowp,CMR,178749.85,146145,1.2230993191693182
cowp,COD,79901,62416,1.280136503460651
cowp,CYP,0,167,0
cowp,EGY,7216.29,7117.25,1.0139154870209701
cowp,GHA,203865.91,0,0
cowp,GNB,632.73,548.97,1.1525766435324334
cowp,GUY,148.46,165.23,0.898505114083399
cowp,HRV,0,1197,0
cowp,HTI,30600.14,30272.42,1.0108256954680201
cowp,HUN,0,0,0
cowp,IRQ,478.73,860,0.5566627906976744
cowp,JAM,372,199,1.8693467336683418
cowp,JPN,0,0,0
cowp,KEN,250260,72274,3.462656003542076
cowp,LKA,11878.1,11610,1.0230921619293714
cowp,MDG,24072.08,5145.44,4.678332659597625
cowp,MKD,7624.73,7300,1.0444835616438355
cowp,MLI,230668,128949,1.788831243359778
cowp,MMR,110916.57,214700,0.516611877037727
cowp,MOZ,81818.47,24115.59,3.3927625241596826
cowp,MRT,7940.42,7839.28,1.0129016950536274
cowp,MWI,58749.88,26352,2.2294277474195505
cowp,NER,2661882.93,1773688,1.5007616503015186
cowp,NGA,3628612.65,3368250,1.0772990870630148
cowp,PER,25749.38,34402,0.7484849718039649
cowp,PHL,426.12,912,0.4672368421052632
cowp,PSE,144.17,217.7,0.6622416169039963
cowp,RUS,0,0,0
cowp,SEN,239193.6,48879.75,4.8935111165666765
cowp,SVN,0,0,0
cowp,SWZ,708.73,800,0.8859125
cowp,TTO,524.76,474.34,1.1062950626133154
cowp,TZA,151099.9,151730,0.9958472286298029
cowp,UGA,13694.54,12000,1.1412116666666667
cowp,USA,10523,26535,0.39657056717542866
cowp,YEM,52457.69,0,0
cowp,ZAF,4689.16,4836.89,0.9694576473725884
cowp,ZMB,9196.57,2725,3.3748880733944953
cowp,ZWE,0,0,0
grou,AGO,222332,115164,1.9305685804591712
grou,ARG,1267242,611040,2.073910054988217
grou,AUS,17863,27400,0.651934306569343
grou,BDI,9394.29,9185.96,1.0226791756114768
grou,BEN,177876.49,154403,1.1520274217469868
grou,BFA,264000,340166,0.7760916728891188
grou,BGD,66745,53467,1.248340097630314
grou,BGR,0,716,0
grou,BLZ,101,136,0.7426470588235294
grou,BOL,26536.47,12809.46,2.071630654219616
grou,BRA,794225,261455,3.0377120345757396
grou,BRB,7.42,16,0.46375
grou,BTN,47.75,0,0
grou,BWA,1037.68,1826,0.5682803943044907
grou,CAF,150000,140000,1.0714285714285714
grou,CHN,18307800,15644000,1.1702761442086422
grou,CIV,210000,90227,2.3274629545479733
grou,CMR,500000,536187,0.932510486080416
grou,COD,475817,387734,1.227173784089092
grou,COG,26365.97,29100,0.9060470790378007
grou,COL,3521.8,5171,0.6810674917810868
grou,COM,991.64,916.68,1.0817733560239124
grou,CPV,0,0,0
grou,CRI,225.39,217.65,1.0355616815988973
grou,CUB,5835.88,9277.84,0.62901278745915
grou,CYP,0,243,0
grou,DOM,6299.46,3840.65,1.6402067358389856
grou,DZA,15840,3385,4.679468242245199
grou,ECU,22665.01,18553.45,1.2216062241793304
grou,EGY,104000,202906,0.5125526105684406
grou,ERI,2259.2,2066.24,1.0933870218367663
grou,ESP,0,58,0
grou,ETH,207759.17,71607,2.9013807309341266
grou,FJI,359.03,301.03,1.192671826728233
grou,GAB,37984.25,20096.3,1.8901116125854014
grou,GEO,224.99,173.1,1.2997689196995956
grou,GHA,354000,530887,0.666808567548273
grou,GIN,907137,332081,2.731673898837934
grou,GMB,35000,137631,0.25430317297701827
grou,GNB,121014,36177,3.3450534870221413
grou,GRC,0,1895.13,0
grou,GTM,10161.79,8970.24,1.1328336811501143
grou,GUY,803.38,846.02,0.9495993002529491
grou,HND,81.89,81.08,1.009990133201776
grou,HTI,11946.35,27356.34,0.4366940168165771
grou,HUN,0,14,0
grou,IDN,759000,1367000,0.5552304316020483
grou,IND,10244000,8265000,1.2394434361766484
grou,IRN,12199.59,19248.1,0.63380749268759
grou,IRQ,5407.87,10000,0.540787
grou,ISR,16500,15860.77,1.0403025830397894
grou,ITA,0,0,0
grou,JAM,1965,2007,0.9790732436472347
grou,JOR,0,0,0
grou,JPN,14800,16200,0.9135802469135802
grou,KAZ,16.12,130,0.12400000000000001
grou,KEN,12897,10894,1.1838626767027722
grou,KGZ,360,167,2.155688622754491
grou,KHM,20000,21957,0.9108712483490459
grou,KNA,24.45,56.5,0.4327433628318584
grou,KOR,7000,13991,0.5003216353370024
grou,LAO,49744.02,50945,0.97642594955344
grou,LBN,9157.7,7926.87,1.1552731405964776
grou,LBR,6671.19,5059.59,1.318523832958797
grou,LBY,16438.21,22000,0.7471913636363636
grou,LKA,36946.9,14350,2.5746968641114982
grou,LUX,0,0,0
grou,MAR,36788,49560,0.7422921711057304
grou,MDG,62934.81,30000,2.097827
grou,MEX,102778.84,81485,1.2613222065410812
grou,MLI,345247,314458,1.0979113267908591
grou,MMR,1601143.63,1370100,1.1686326764469745
grou,MOZ,130000,157685,0.8244284491232521
grou,MRT,872.13,870,1.002448275862069
grou,MUS,313,556,0.5629496402877698
grou,MWI,350000,297487,1.1765219992806408
grou,MYS,165.56,578,0.28643598615916954
grou,NAM,343.99,369.6,0.9307088744588744
grou,NER,519000,406245,1.2775541852822805
grou,NGA,4607669.46,3799240,1.2127871521672755
grou,NIC,204097,180250,1.1322995839112344
grou,PAK,144983,67803,2.1382977154403195
grou,PER,4982,6860,0.7262390670553935
grou,PHL,30566.26,29624,1.031807318390494
grou,PNG,1491.57,1322.73,1.1276450976389738
grou,PRT,0,0,0
grou,PRY,25132,26564,0.9460924559554283
grou,PSE,15.38,20.6,0.7466019417475728
grou,RWA,17076,14369,1.1883916765258542
grou,SAU,2010.2,2000,1.0051
grou,SEN,1677804,1286856,1.3038008914750367
grou,SLE,121531,81457,1.4919650858735283
grou,SLV,0,0,0
grou,SOM,8201.13,7036.94,1.1654398076436632
grou,SUR,15,32,0.46875
grou,SWZ,2243.45,3092.81,0.7253759526126726
grou,SYR,35826,13037,2.7480248523433306
grou,TCD,797952.89,1103314,0.7232328149556699
grou,TGO,44000,46496,0.9463179628355127
grou,THA,22000,48839,0.45045967362149103
grou,TJK,19268.49,4757,4.05055497162077
grou,TLS,1232.49,1567,0.7865283982131461
grou,TON,1250.05,1022.84,1.2221364045207461
grou,TUR,234167,97310,2.4064022197102046
grou,TWN,49637,65036,0.7632234454763516
grou,TZA,710000,465290,1.5259300651206775
grou,UGA,193955.8,275767,0.7033321608459315
grou,URY,1761.59,1596.31,1.1035387863259642
grou,USA,2898140,1885510,1.5370589389608116
grou,UZB,31714,7500,4.228533333333333
grou,VCT,247.72,255,0.9714509803921568
grou,VEN,3183.08,1013,3.1422309970384994
grou,VNM,430400,487200,0.8834154351395731
grou,VUT,2717.31,2528.23,1.0747874995550246
grou,XMI,0,0,0
grou,YEM,1469.01,1823,0.8058200767964893
grou,ZAF,64300,88000,0.7306818181818182
grou,ZMB,175329.4,163733,1.0708250627546065
grou,ZWE,87507,136719,0.640050029622803
lent,ARG,20207,20000,1.01035
lent,ARM,185.79,36,5.160833333333333
lent,AUS,853641.68,379659,2.24844315556855
lent,AZE,687.3,1353,0.5079822616407982
lent,BGD,185500,71100,2.609001406469761
lent,BGR,0,2672,0
lent,BIH,0,0,0
lent,BLR,0,0,0
lent,CAN,1606441,2004800,0.8012973862729449
lent,CHL,571.66,719.1,0.7949659296342649
lent,CHN,165158.18,125000,1.32126544
lent,COL,1333.72,1200,1.1114333333333333
lent,CYP,0,6,0
lent,CZE,0,0,0
lent,DEU,0,0,0
lent,DZA,7998,4590,1.742483660130719
lent,ECU,2788.73,2375.33,1.1740389756370695
lent,EGY,1245.4,2178,0.5718089990817264
lent,ERI,142.82,406.08,0.351704097714736
lent,ESP,0,22715,0
lent,ETH,122766.45,80952,1.516533871924103
lent,FRA,0,19545,0
lent,GRC,0,4008.97,0
lent,HRV,0,29,0
lent,HUN,0,57,0
lent,IND,1490000,1031600,1.4443582784024815
lent,IRN,79750.08,58000.4,1.3749918966076096
lent,IRQ,3,190,0.015789473684210527
lent,ISR,25,28.14,0.8884150675195451
lent,ITA,0,1697,0
lent,JOR,342.81,245,1.3992244897959183
lent,KAZ,55506.89,2000,27.753445
lent,KEN,1562.35,2200,0.7101590909090909
lent,LBN,1622.63,1696.56,0.9564235865516104
lent,LBY,0,0,0
lent,MAR,41602,28420,1.4638282899366644
lent,MDG,859.77,786.93,1.0925622355228546
lent,MEX,10113.15,2712,3.7290376106194687
lent,MKD,66,90,0.7333333333333333
lent,MMR,779.86,1400,0.5570428571428572
lent,MWI,1473.51,1300,1.1334692307692307
lent,NPL,246092,151757,1.6216187721159485
lent,NZL,1685.77,3800,0.44362368421052634
lent,PAK,4095,10900,0.3756880733944954
lent,PER,2625.17,3812,0.6886594963273872
lent,PSE,1372.3,89.13,15.396611690788736
lent,ROU,0,0,0
lent,RUS,176131.8,5374,32.774804614812055
lent,SVK,0,324,0
lent,SVN,0,0,0
lent,SYR,93637.8,77328,1.2109171322160148
lent,TJK,949.71,593,1.6015345699831367
lent,TUN,1742.64,300,5.808800000000001
lent,TUR,263000,447400,0.5878408582923559
lent,UKR,7350,70,105
lent,USA,150910,392675,0.3843127268097027
lent,UZB,1064.17,800,1.3302125
lent,YEM,7072.51,9921,0.71288277391392
maiz,AFG,180000,301000,0.5980066445182725
maiz,AGO,2970208,1072737,2.768812859069837
maiz,ALB,414270.8,362000,1.1443944751381214
maiz,ARE,23638.73,5226,4.523293149636433
maiz,ARG,60525805,22663095,2.670676930931102
maiz,ARM,6000,12751,0.4705513293075053
maiz,ATG,10.68,63.44,0.16834804539722573
maiz,AUS,305655.87,328000,0.9318776524390244
maiz,AUT,2434900,1955989.29,1.244843216907389
maiz,AZE,279248.3,136061,2.052375772631393
maiz,BDI,280000,126412,2.214979590545201
maiz,BEL,449890,745891,0.6031578340535011
maiz,BEN,1628148.88,1012630,1.6078418375912227
maiz,BFA,1913000,1133452,1.6877644576038509
maiz,BGD,4116438,887391,4.6388097242365545
maiz,BGR,3427310,2047414,1.6739701887356442
maiz,BHS,668.49,678,0.9859734513274336
maiz,BIH,893124,853376,1.0465773586320684
maiz,BLR,1148000,550586,2.085051199994188
maiz,BLZ,108743,58049,1.87329669761753
maiz,BOL,1224719.66,1018988,1.2018980203888563
maiz,BRA,88461943,55364271,1.5978164509743116
maiz,BRB,49.9,259.58,0.19223360813622006
maiz,BTN,30938.64,57663,0.5365423235003381
maiz,BWA,67436.11,10572,6.378746689368143
maiz,CAF,90000,150000,0.6
maiz,CAN,13983859,12043300,1.161131832637234
maiz,CHE,98216,143502,0.6844225167593483
maiz,CHL,793821.78,1357920.9,0.584586171403651
maiz,CHN,272552000,177425000,1.5361533042130477
maiz,CIV,1140000,641610,1.7767802870902885
maiz,CMR,2100146.82,1670321,1.2573312674629606
maiz,COD,2243379,1782273,1.2587179405175302
maiz,COG,13000,10500,1.2380952380952381
maiz,COL,1591400,1421868,1.1192318836910318
maiz,COM,6288.7,5214.06,1.2061042642393833
maiz,CPV,449,7047,0.0637150560522208
maiz,CRI,6246,18765,0.3328537170263789
maiz,CUB,238721,324463,0.7357418257243507
maiz,CZE,988040,692589,1.426589218136586
maiz,DEU,4462400,4211501,1.0595747216966112
maiz,DJI,16.99,14.06,1.2083926031294452
maiz,DMA,193.43,170,1.1378235294117647
maiz,DNK,45270,45700,0.9905908096280087
maiz,DOM,54725.12,35078.02,1.5600971776628216
maiz,DZA,18491,359,51.50696378830084
maiz,ECU,1699369.61,984096,1.7268331646506032
maiz,EGY,7500000,7041099,1.0651746268586764
maiz,ERI,20000,18000,1.1111111111111112
maiz,ESP,4597660,3324821,1.382829331263247
maiz,EST,0,0,0
maiz,ETH,10722000,5481405.9,1.9560675118038602
maiz,FIN,0,0,0
maiz,FJI,1438,923,1.5579631635969664
maiz,FRA,15358300,13975284.8,1.098961503811357
maiz,FSM,91.81,70.74,1.2978512864009049
maiz,GAB,45172.92,39333.08,1.1484714647314678
maiz,GEO,233000,141100,1.6513111268603826
maiz,GHA,3500000,1871695,1.869962787740524
maiz,GIN,798327,584141,1.3666683215182636
maiz,GMB,20000,66000,0.30303030303030304
maiz,GNB,16971,12312,1.378411306042885
maiz,GRC,1322940,2138486.02,0.6186339249484549
maiz,GRD,382.66,342.5,1.117255474452555
maiz,GTM,1960000,1638248.63,1.196399596561848
maiz,GUY,4000,4338.98,0.9218756481938152
maiz,HND,673592.27,548223,1.2286829811956084
maiz,HRV,2242120,2067815,1.0842942913171634
maiz,HTI,200000,340000,0.5882352941176471
maiz,HUN,6424630,6984872,0.9197920878149235
maiz,IDN,20010000,18327636,1.0917938352769556
maiz,IND,31650000,21725800,1.4567933056550277
maiz,IRL,0,0,0
maiz,IRN,320169.71,1656995.9,0.19322299469781432
maiz,IRQ,374400,266699,1.4038297856384914
maiz,ISR,68224,86537,0.7883795370766262
maiz,ITA,6079960,8495940,0.7156312309173558
maiz,JAM,2122,2362,0.8983911939034717
maiz,JOR,25000,0,0
maiz,JPN,166.5,166.46,1.0002402979694822
maiz,KAZ,1129508.48,462040,2.4446118950740194
maiz,KEN,3303000,3464541,0.9533730442214423
maiz,KGZ,691139,440878,1.5676422956010507
maiz,KHM,920000,773269,1.1897541476510762
maiz,KOR,78000,74339,1.049247366792666
maiz,KWT,12833,18310,0.7008738394320043
maiz,LAO,1050000,1020875,1.0285294477776417
maiz,LBN,3000,6023.08,0.49808403673867857
