"iso3c_consuming","iso3c_producing","SPAM_super","prop_of_supply","animal_system","diet","source_ingredient","consuming_ingredient_consumed_tonnes","raw_material","FAOSTAT_name","FAO_code","producing_ingredient_consumed_tonnes"
"AUS","FJI","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"AUS","FJI","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat",6089.58259,"wheat","Wheat",15,0
"AUS","FJI","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat gluten",9181.216828,"wheat","Wheat",15,0
"AUS","FJI","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat",6558.01202,"wheat","Wheat",15,0
"AUS","FJI","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat gluten",12179.16518,"wheat","Wheat",15,0
"AUS","FIN","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",1217.916518,"flax","Linseed",333,0
"AUS","FIN","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"AUS","FIN","whea",6.83228062276138e-05,"salmon_aquaculture_meat","plant-dominant","wheat",6089.58259,"wheat","Wheat",15,0.416057371303621
"AUS","FIN","whea",6.83228062276138e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",9181.216828,"wheat","Wheat",15,0.627286498273152
"AUS","FIN","whea",6.83228062276138e-05,"salmon_aquaculture_meat","fish-dominant","wheat",6558.01202,"wheat","Wheat",15,0.448061784480822
"AUS","FIN","whea",6.83228062276138e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",12179.16518,"wheat","Wheat",15,0.832114742607242
"AUS","FRA","cnut",0,"salmon_aquaculture_meat","plant-dominant","coconut oil",93.685886,"coconut","Coconuts, in shell",249,0
"AUS","FRA","cnut",0,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"AUS","FRA","maiz",2.1603795577814e-05,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",655.801202,"maize","Maize (corn)",56,0.0141677951076927
"AUS","FRA","maiz",2.1603795577814e-05,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",3747.43544,"maize","Maize (corn)",56,0.0809588291868156
"AUS","FRA","ooil",0.000329662280189558,"salmon_aquaculture_meat","plant-dominant","linseed oil",1217.916518,"flax","Linseed",333,0.401501136404407
"AUS","FRA","ooil",0.000329662280189558,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"AUS","FRA","opul",8.28154887897557e-06,"salmon_aquaculture_meat","plant-dominant","faba beans",3372.691896,"faba beans","Broad beans and horse beans, dry",181,0.0279311127904488
"AUS","FRA","opul",8.28154887897557e-06,"salmon_aquaculture_meat","plant-dominant","guar meal",4028.493098,"guar","Other pulses n.e.c.",211,0.0333621624997027
"AUS","FRA","opul",8.28154887897557e-06,"salmon_aquaculture_meat","plant-dominant","pea flour",2342.14715,"peas","Peas, dry; Peas, green",187,0.0193966061044783
"AUS","FRA","opul",8.28154887897557e-06,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1311.602404,"peas","Peas, dry; Peas, green",187,0.0108620994185079
"AUS","FRA","opul",8.28154887897557e-06,"salmon_aquaculture_meat","fish-dominant","faba beans",1873.71772,"faba beans","Broad beans and horse beans, dry",181,0.0155172848835827
"AUS","FRA","opul",8.28154887897557e-06,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"AUS","FRA","opul",8.28154887897557e-06,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"AUS","FRA","opul",8.28154887897557e-06,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"AUS","FRA","rape",0.00160811905615764,"salmon_aquaculture_meat","plant-dominant","canola oil",17238.203024,"rapeseed","Rape or colza seed",270,27.7210827768087
"AUS","FRA","rape",0.00160811905615764,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"AUS","FRA","soyb",8.72724189668809e-07,"salmon_aquaculture_meat","plant-dominant","soy oil",374.743544,"soybean","Soya beans",236,0.000327047755771018
"AUS","FRA","soyb",8.72724189668809e-07,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",19580.350174,"soybean","Soya beans",236,0.0170882452390357
"AUS","FRA","soyb",8.72724189668809e-07,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"AUS","FRA","soyb",8.72724189668809e-07,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"AUS","FRA","soyb",8.72724189668809e-07,"salmon_aquaculture_meat","fish-dominant","soybean meal",15926.60062,"soybean","Soya beans",236,0.0138995296202682
"AUS","FRA","sunf",0.0222121903867898,"salmon_aquaculture_meat","plant-dominant","sunflower meal",3185.320124,"sunflower","Sunflower seed",267,70.752937037161
"AUS","FRA","sunf",0.0222121903867898,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,0
"AUS","FRA","whea",0.00295605108769288,"salmon_aquaculture_meat","plant-dominant","wheat",6089.58259,"wheat","Wheat",15,18.0011172387651
"AUS","FRA","whea",0.00295605108769288,"salmon_aquaculture_meat","plant-dominant","wheat gluten",9181.216828,"wheat","Wheat",15,27.1401459907536
"AUS","FRA","whea",0.00295605108769288,"salmon_aquaculture_meat","fish-dominant","wheat",6558.01202,"wheat","Wheat",15,19.385818564824
"AUS","FRA","whea",0.00295605108769288,"salmon_aquaculture_meat","fish-dominant","wheat gluten",12179.16518,"wheat","Wheat",15,36.0022344775303
"AUS","DJI","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",3372.691896,"faba beans","Broad beans and horse beans, dry",181,0
"AUS","DJI","opul",0,"salmon_aquaculture_meat","plant-dominant","guar meal",4028.493098,"guar","Other pulses n.e.c.",211,0
"AUS","DJI","opul",0,"salmon_aquaculture_meat","plant-dominant","pea flour",2342.14715,"peas","Peas, dry; Peas, green",187,0
"AUS","DJI","opul",0,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1311.602404,"peas","Peas, dry; Peas, green",187,0
"AUS","DJI","opul",0,"salmon_aquaculture_meat","fish-dominant","faba beans",1873.71772,"faba beans","Broad beans and horse beans, dry",181,0
"AUS","DJI","opul",0,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"AUS","DJI","opul",0,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"AUS","DJI","opul",0,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"AUS","DEU","cnut",0,"salmon_aquaculture_meat","plant-dominant","coconut oil",93.685886,"coconut","Coconuts, in shell",249,0
"AUS","DEU","cnut",0,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"AUS","DEU","maiz",0.00272242669112033,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",655.801202,"maize","Maize (corn)",56,1.78537069639359
"AUS","DEU","maiz",0.00272242669112033,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",3747.43544,"maize","Maize (corn)",56,10.2021182651063
"AUS","DEU","ooil",0.000308673406413324,"salmon_aquaculture_meat","plant-dominant","linseed oil",1217.916518,"flax","Linseed",333,0.375938440338114
"AUS","DEU","ooil",0.000308673406413324,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"AUS","DEU","opul",4.04875722972139e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",3372.691896,"faba beans","Broad beans and horse beans, dry",181,0.136552106975527
"AUS","DEU","opul",4.04875722972139e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",4028.493098,"guar","Other pulses n.e.c.",211,0.163103905554102
"AUS","DEU","opul",4.04875722972139e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",2342.14715,"peas","Peas, dry; Peas, green",187,0.0948278520663385
"AUS","DEU","opul",4.04875722972139e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1311.602404,"peas","Peas, dry; Peas, green",187,0.0531035971571495
"AUS","DEU","opul",4.04875722972139e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",1873.71772,"faba beans","Broad beans and horse beans, dry",181,0.0758622816530708
"AUS","DEU","opul",4.04875722972139e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"AUS","DEU","opul",4.04875722972139e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"AUS","DEU","opul",4.04875722972139e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"AUS","DEU","rape",0.000188232159418376,"salmon_aquaculture_meat","plant-dominant","canola oil",17238.203024,"rapeseed","Rape or colza seed",270,3.24478417969989
"AUS","DEU","rape",0.000188232159418376,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"AUS","DEU","soyb",0.000352580572626199,"salmon_aquaculture_meat","plant-dominant","soy oil",374.743544,"soybean","Soya beans",236,0.132127293331491
"AUS","DEU","soyb",0.000352580572626199,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",19580.350174,"soybean","Soya beans",236,6.90365107657041
"AUS","DEU","soyb",0.000352580572626199,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"AUS","DEU","soyb",0.000352580572626199,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"AUS","DEU","soyb",0.000352580572626199,"salmon_aquaculture_meat","fish-dominant","soybean meal",15926.60062,"soybean","Soya beans",236,5.61540996658837
"AUS","DEU","whea",0.0115083127411175,"salmon_aquaculture_meat","plant-dominant","wheat",6089.58259,"wheat","Wheat",15,70.0808209085844
"AUS","DEU","whea",0.0115083127411175,"salmon_aquaculture_meat","plant-dominant","wheat gluten",9181.216828,"wheat","Wheat",15,105.660314600635
"AUS","DEU","whea",0.0115083127411175,"salmon_aquaculture_meat","fish-dominant","wheat",6558.01202,"wheat","Wheat",15,75.4716532861678
"AUS","DEU","whea",0.0115083127411175,"salmon_aquaculture_meat","fish-dominant","wheat gluten",12179.16518,"wheat","Wheat",15,140.161641817169
"AUS","BIH","whea",1.21896401318554e-05,"salmon_aquaculture_meat","plant-dominant","wheat",6089.58259,"wheat","Wheat",15,0.0742298203253122
"AUS","BIH","whea",1.21896401318554e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",9181.216828,"wheat","Wheat",15,0.111915729105855
"AUS","BIH","whea",1.21896401318554e-05,"salmon_aquaculture_meat","fish-dominant","wheat",6558.01202,"wheat","Wheat",15,0.0799398065041823
"AUS","BIH","whea",1.21896401318554e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",12179.16518,"wheat","Wheat",15,0.148459640650624
"AUS","GHA","maiz",0.000152039615114831,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",655.801202,"maize","Maize (corn)",56,0.0997077623439236
"AUS","GHA","maiz",0.000152039615114831,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",3747.43544,"maize","Maize (corn)",56,0.569758641965277
"AUS","GHA","ooil",1.68369920145538e-05,"salmon_aquaculture_meat","plant-dominant","linseed oil",1217.916518,"flax","Linseed",333,0.0205060506879592
"AUS","GHA","ooil",1.68369920145538e-05,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"AUS","GHA","opul",7.36137678131162e-07,"salmon_aquaculture_meat","plant-dominant","faba beans",3372.691896,"faba beans","Broad beans and horse beans, dry",181,0.00248276558137323
"AUS","GHA","opul",7.36137678131162e-07,"salmon_aquaculture_meat","plant-dominant","guar meal",4028.493098,"guar","Other pulses n.e.c.",211,0.00296552555552913
"AUS","GHA","opul",7.36137678131162e-07,"salmon_aquaculture_meat","plant-dominant","pea flour",2342.14715,"peas","Peas, dry; Peas, green",187,0.00172414276484252
"AUS","GHA","opul",7.36137678131162e-07,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1311.602404,"peas","Peas, dry; Peas, green",187,0.00096551994831181
"AUS","GHA","opul",7.36137678131162e-07,"salmon_aquaculture_meat","fish-dominant","faba beans",1873.71772,"faba beans","Broad beans and horse beans, dry",181,0.00137931421187401
"AUS","GHA","opul",7.36137678131162e-07,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"AUS","GHA","opul",7.36137678131162e-07,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"AUS","GHA","opul",7.36137678131162e-07,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"AUS","GHA","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat",6089.58259,"wheat","Wheat",15,0
"AUS","GHA","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat gluten",9181.216828,"wheat","Wheat",15,0
"AUS","GHA","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat",6558.01202,"wheat","Wheat",15,0
"AUS","GHA","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat gluten",12179.16518,"wheat","Wheat",15,0
"AUS","GRC","ooil",0.00872432261393309,"salmon_aquaculture_meat","plant-dominant","linseed oil",1217.916518,"flax","Linseed",333,10.62549661987
"AUS","GRC","ooil",0.00872432261393309,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"AUS","GRC","opul",2.20841303439349e-07,"salmon_aquaculture_meat","plant-dominant","faba beans",3372.691896,"faba beans","Broad beans and horse beans, dry",181,0.000744829674411968
"AUS","GRC","opul",2.20841303439349e-07,"salmon_aquaculture_meat","plant-dominant","guar meal",4028.493098,"guar","Other pulses n.e.c.",211,0.000889657666658739
"AUS","GRC","opul",2.20841303439349e-07,"salmon_aquaculture_meat","plant-dominant","pea flour",2342.14715,"peas","Peas, dry; Peas, green",187,0.000517242829452755
"AUS","GRC","opul",2.20841303439349e-07,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1311.602404,"peas","Peas, dry; Peas, green",187,0.000289655984493543
"AUS","GRC","opul",2.20841303439349e-07,"salmon_aquaculture_meat","fish-dominant","faba beans",1873.71772,"faba beans","Broad beans and horse beans, dry",181,0.000413794263562204
"AUS","GRC","opul",2.20841303439349e-07,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"AUS","GRC","opul",2.20841303439349e-07,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"AUS","GRC","opul",2.20841303439349e-07,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"AUS","GRC","whea",2.04258834641902e-05,"salmon_aquaculture_meat","plant-dominant","wheat",6089.58259,"wheat","Wheat",15,0.124385104328901
"AUS","GRC","whea",2.04258834641902e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",9181.216828,"wheat","Wheat",15,0.18753446498819
"AUS","GRC","whea",2.04258834641902e-05,"salmon_aquaculture_meat","fish-dominant","wheat",6558.01202,"wheat","Wheat",15,0.133953189277279
"AUS","GRC","whea",2.04258834641902e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",12179.16518,"wheat","Wheat",15,0.248770208657803
"AUS","HKG","maiz",0,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",655.801202,"maize","Maize (corn)",56,0
"AUS","HKG","maiz",0,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",3747.43544,"maize","Maize (corn)",56,0
"AUS","HKG","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",1217.916518,"flax","Linseed",333,0
"AUS","HKG","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"AUS","HKG","rape",0,"salmon_aquaculture_meat","plant-dominant","canola oil",17238.203024,"rapeseed","Rape or colza seed",270,0
"AUS","HKG","rape",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"AUS","HKG","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy oil",374.743544,"soybean","Soya beans",236,0
"AUS","HKG","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",19580.350174,"soybean","Soya beans",236,0
"AUS","HKG","soyb",0,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"AUS","HKG","soyb",0,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"AUS","HKG","soyb",0,"salmon_aquaculture_meat","fish-dominant","soybean meal",15926.60062,"soybean","Soya beans",236,0
"AUS","HKG","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat",6089.58259,"wheat","Wheat",15,0
"AUS","HKG","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat gluten",9181.216828,"wheat","Wheat",15,0
"AUS","HKG","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat",6558.01202,"wheat","Wheat",15,0
"AUS","HKG","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat gluten",12179.16518,"wheat","Wheat",15,0
"AUS","HUN","ooil",6.6688256275703e-07,"salmon_aquaculture_meat","plant-dominant","linseed oil",1217.916518,"flax","Linseed",333,0.000812207288747958
"AUS","HUN","ooil",6.6688256275703e-07,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"AUS","HUN","opul",1.10420651719674e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",3372.691896,"faba beans","Broad beans and horse beans, dry",181,0.0372414837205984
"AUS","HUN","opul",1.10420651719674e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",4028.493098,"guar","Other pulses n.e.c.",211,0.0444828833329369
"AUS","HUN","opul",1.10420651719674e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",2342.14715,"peas","Peas, dry; Peas, green",187,0.0258621414726378
"AUS","HUN","opul",1.10420651719674e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",1311.602404,"peas","Peas, dry; Peas, green",187,0.0144827992246771
"AUS","HUN","opul",1.10420651719674e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",1873.71772,"faba beans","Broad beans and horse beans, dry",181,0.0206897131781102
"AUS","HUN","opul",1.10420651719674e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"AUS","HUN","opul",1.10420651719674e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"AUS","HUN","opul",1.10420651719674e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"AUS","HUN","rape",3.22118426858183e-05,"salmon_aquaculture_meat","plant-dominant","canola oil",17238.203024,"rapeseed","Rape or colza seed",270,0.555274283995284
"AUS","HUN","rape",3.22118426858183e-05,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"AUS","HRV","maiz",4.88989136465576e-05,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",655.801202,"maize","Maize (corn)",56,0.0320679663459067
"AUS","HRV","maiz",4.88989136465576e-05,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",3747.43544,"maize","Maize (corn)",56,0.183245521976609
"AUS","HRV","rape",5.7189931831827e-07,"salmon_aquaculture_meat","plant-dominant","canola oil",17238.203024,"rapeseed","Rape or colza seed",270,0.00985851655845754
