"allocation","diet","fcr","spp_type","ingredient_raw_material","med_ad","mean_ad","global_mean","lower_med_ad","upper_med_ad","lower_mean_ad","upper_mean_ad","range_med_ad","range_mean_ad"
"economic","fish-dominant","efficient","Amphibians","Wheat_wheat gluten",0.00000728825721999756,0.0000115723291995495,0.00000730028372245813,0.0000000120265024605715,0.0000145885409424557,-0.00000427204547709138,0.0000188726129220076,0.0000145765144399951,0.000023144658399099
"economic","fish-dominant","efficient","Amphibians","Wheat_wheat",0.00000153654236100836,0.00000243931157670346,0.00000153910506217075,0.00000000256270116238966,0.00000307564742317912,-0.000000900206514532711,0.00000397841663887422,0.00000307308472201673,0.00000487862315340693
"economic","fish-dominant","efficient","Amphibians","Soybean_soybean meal",0.00000903587448629622,0.0000139597875089651,0.000009101156669511,0.0000000652821832147765,0.0000181370311558072,-0.00000485863083945414,0.0000230609441784761,0.0000180717489725924,0.0000279195750179303
"economic","fish-dominant","efficient","Amphibians","Pulses_faba beans",0.000000561619015182088,0.000000904921094329515,0.000000564913480993353,0.00000000329446581126547,0.00000112653249617544,-0.000000340007613336162,0.00000146983457532287,0.00000112323803036418,0.00000180984218865903
"economic","fish-dominant","efficient","Amphibians","Maize_corn gluten meal",0.000000161578642682614,0.000000271277792771306,0.000000161593575626384,0.0000000000149329437704182,0.000000323172218308998,-0.000000109684217144922,0.00000043287136839769,0.000000323157285365227,0.000000542555585542613
"economic","fish-dominant","efficient","Amphibians","trimmings fish_fish oil, cut offs",0.00000000124923801989643,0.00000000183698237037953,0.00000000142153985935925,0.000000000172301839462818,0.00000000267077787925568,-0.000000000415442511020277,0.00000000325852222973878,0.00000000249847603979287,0.00000000367396474075906
"economic","fish-dominant","efficient","Amphibians","trimmings fish_fish meal, cut offs",0.000000000569365327280763,0.00000000067970018471382,0.000000000687056850474504,0.000000000117691523193741,0.00000000125642217775527,0.00000000000735666576068397,0.00000000136675703518832,0.00000000113873065456153,0.00000000135940036942764
"economic","fish-dominant","efficient","Amphibians","forage fish_fish oil",0.000000225805817624315,0.000000286044766212665,0.00000025698768004977,0.0000000311818624254556,0.000000482793497674085,-0.0000000290570861628942,0.000000543032446262435,0.00000045161163524863,0.000000572089532425329
"economic","fish-dominant","efficient","Amphibians","forage fish_fish meal",0.0000000928825886479682,0.000000118814534969399,0.000000127593201698461,0.0000000347106130504926,0.000000220475790346429,0.00000000877866672906154,0.00000024640773666786,0.000000185765177295936,0.000000237629069938799
"economic","fish-dominant","efficient","Bird","Wheat_wheat gluten",0.0000096324767522058,0.0000157943598832052,0.00000963473962354055,0.00000000226287133475722,0.0000192672163757463,-0.00000615962025966466,0.0000254290995067458,0.0000192649535044116,0.0000315887197664104
"economic","fish-dominant","efficient","Bird","Wheat_wheat",0.00000202812774108868,0.00000332466485553474,0.00000202860984813741,0.000000000482107048727087,0.0000040567375892261,-0.00000129605500739732,0.00000535327470367215,0.00000405625548217737,0.00000664932971106947
"economic","fish-dominant","efficient","Bird","Soybean_soybean meal",0.0000088373561141365,0.0000138018628062171,0.0000088965489709748,0.0000000591928568383082,0.0000177339050851113,-0.00000490531383524231,0.0000226984117771919,0.000017674712228273,0.0000276037256124342
"economic","fish-dominant","efficient","Bird","Pulses_faba beans",0.000000713011017480958,0.00000117398757065134,0.000000716176905033072,0.00000000316588755211455,0.00000142918792251403,-0.000000457810665618268,0.00000189016447568441,0.00000142602203496192,0.00000234797514130268
"economic","fish-dominant","efficient","Bird","Maize_corn gluten meal",0.000000217534291700681,0.000000372468396031011,0.000000217543571205796,0.00000000000927950511570019,0.000000435077862906477,-0.000000154924824825215,0.000000590011967236808,0.000000435068583401361,0.000000744936792062023
"economic","fish-dominant","efficient","Bird","trimmings fish_fish oil, cut offs",0.000000016917160204494,0.0000000292830162373525,0.0000000169264474421396,0.00000000000928723764559436,0.0000000338436076466337,-0.0000000123565687952129,0.0000000462094636794921,0.0000000338343204089881,0.000000058566032474705
"economic","fish-dominant","efficient","Bird","trimmings fish_fish meal, cut offs",0.00000000803579756892876,0.0000000141396591546068,0.00000000805871445953616,0.0000000000229168906074051,0.0000000160945120284649,-0.00000000608094469507067,0.000000022198373614143,0.0000000160715951378575,0.0000000282793183092137
"economic","fish-dominant","efficient","Bird","forage fish_fish oil",0.0000000779747231323007,0.000000119316037447916,0.0000000782545240092129,0.000000000279800876912262,0.000000156229247141514,-0.0000000410615134387034,0.000000197570561457129,0.000000155949446264601,0.000000238632074895833
"economic","fish-dominant","efficient","Bird","forage fish_fish meal",0.0000000383923381591901,0.0000000621632538494136,0.0000000387859761702659,0.000000000393638011075836,0.000000077178314329456,-0.0000000233772776791477,0.00000010094923001968,0.0000000767846763183802,0.000000124326507698827
"economic","fish-dominant","efficient","Marine mammal","trimmings fish_fish oil, cut offs",0.0000000225581154693539,0.0000000335841132933525,0.0000000226011621466876,0.0000000000430466773337912,0.0000000451592776160415,-0.0000000109829511466648,0.0000000561852754400401,0.0000000451162309387077,0.0000000671682265867049
"economic","fish-dominant","efficient","Marine mammal","trimmings fish_fish meal, cut offs",0.0000000243406423222691,0.0000000390793783740524,0.0000000244019322329157,0.0000000000612899106466891,0.0000000487425745551848,-0.0000000146774461411367,0.0000000634813106069682,0.0000000486812846445381,0.0000000781587567481049
"economic","fish-dominant","efficient","Marine mammal","forage fish_fish oil",0.000000537702755656901,0.000000956845076660496,0.000000538406835506879,0.000000000704079849978001,0.00000107610959116378,-0.000000418438241153617,0.00000149525191216737,0.0000010754055113138,0.00000191369015332099
"economic","fish-dominant","efficient","Marine mammal","forage fish_fish meal",0.000000704012913361494,0.00000131023870224793,0.000000704388984480185,0.000000000376071118690646,0.00000140840189784168,-0.00000060584971776775,0.00000201462768672812,0.00000140802582672299,0.00000262047740449587
"economic","fish-dominant","efficient","elasmobranchs","trimmings fish_fish oil, cut offs",0.0000000123153841281007,0.0000000180472235531745,0.0000000123354214332492,0.0000000000200373051484348,0.0000000246508055613499,-0.00000000571180211992533,0.0000000303826449864237,0.0000000246307682562015,0.000000036094447106349
"economic","fish-dominant","efficient","elasmobranchs","trimmings fish_fish meal, cut offs",0.0000000103328997001166,0.0000000159060433758253,0.000000010360508299551,0.0000000000276085994344033,0.0000000206934079996676,-0.00000000554553507627431,0.0000000262665516753763,0.0000000206657994002332,0.0000000318120867516507
"economic","fish-dominant","efficient","elasmobranchs","forage fish_fish oil",0.00000046542418549154,0.000000812156604790139,0.000000465892044465325,0.000000000467858973784985,0.000000931316229956866,-0.000000346264560324814,0.00000127804864925546,0.000000930848370983081,0.00000162431320958028
"economic","fish-dominant","efficient","elasmobranchs","forage fish_fish meal",0.000000341217311095696,0.000000612924423536329,0.000000341470559059962,0.000000000253247964265846,0.000000682687870155658,-0.000000271453864476367,0.000000954394982596291,0.000000682434622191392,0.00000122584884707266
"economic","fish-dominant","efficient","corals","trimmings fish_fish oil, cut offs",0.00000000663001196403561,0.00000000918861215471935,0.00000000663213582068172,0.00000000000212385664610792,0.0000000132621477847173,-0.00000000255647633403764,0.0000000158207479754011,0.0000000132600239280712,0.0000000183772243094387
"economic","fish-dominant","efficient","corals","trimmings fish_fish meal, cut offs",0.000000000327824064120711,0.000000000489555913005504,0.000000000344422175894613,0.0000000000165981117739022,0.000000000672246240015324,-0.000000000145133737110891,0.000000000833978088900117,0.000000000655648128241422,0.000000000979111826011008
"economic","fish-dominant","efficient","corals","forage fish_fish oil",0.00000102383704179094,0.0000016943169881229,0.00000102545594063925,0.00000000161889884831012,0.00000204929298243018,-0.000000668861047483651,0.00000271977292876214,0.00000204767408358187,0.00000338863397624579
"economic","fish-dominant","efficient","corals","forage fish_fish meal",0.000000242375001630559,0.00000040415765025921,0.000000243658530025239,0.00000000128352839467993,0.000000486033531655797,-0.000000160499120233971,0.000000647816180284448,0.000000484750003261117,0.00000080831530051842
"economic","fish-dominant","efficient","Marine plant","trimmings fish_fish oil, cut offs",0.0000000437340641714434,0.0000000524067783690806,0.0000000448921077768971,0.00000000115804360545368,0.0000000886261719483405,-0.00000000751467059218356,0.0000000972988861459777,0.0000000874681283428868,0.000000104813556738161
"economic","fish-dominant","efficient","Marine plant","trimmings fish_fish meal, cut offs",0.0000000290956389865439,0.0000000497208729054825,0.0000000295837963344216,0.00000000048815734787766,0.0000000586794353209655,-0.0000000201370765710609,0.0000000793046692399041,0.0000000581912779730879,0.000000099441745810965
"economic","fish-dominant","efficient","Marine plant","forage fish_fish oil",0.00000461841324351495,0.00000703884253479646,0.00000464720184701603,0.0000000287886035010843,0.00000926561509053098,-0.00000239164068778042,0.0000116860443818125,0.0000092368264870299,0.0000140776850695929
"economic","fish-dominant","efficient","Marine plant","forage fish_fish meal",0.00000150328914670387,0.00000238763370290085,0.00000151438395888396,0.0000000110948121800902,0.00000301767310558782,-0.000000873249744016893,0.00000390201766178481,0.00000300657829340773,0.0000047752674058017
"economic","fish-dominant","efficient","echinoderms","trimmings fish_fish oil, cut offs",0.0000000120261491626323,0.0000000165506827878094,0.0000000120565994715733,0.0000000000304503089409991,0.0000000240827486342056,-0.00000000449408331623612,0.0000000286072822593827,0.0000000240522983252646,0.0000000331013655756188
"economic","fish-dominant","efficient","echinoderms","trimmings fish_fish meal, cut offs",0.00000000107404217364968,0.00000000135769170045193,0.00000000113126057033705,0.0000000000572183966873752,0.00000000220530274398673,-0.000000000226431130114871,0.00000000248895227078898,0.00000000214808434729936,0.00000000271538340090385
"economic","fish-dominant","efficient","echinoderms","forage fish_fish oil",0.00000143332320990872,0.0000023380021339282,0.00000143592401747802,0.00000000260080756930847,0.00000286924722738674,-0.000000902078116450174,0.00000377392615140622,0.00000286664641981743,0.0000046760042678564
"economic","fish-dominant","efficient","echinoderms","forage fish_fish meal",0.000000517194547827558,0.000000850185539385326,0.000000518725940284846,0.00000000153139245728795,0.0000010359204881124,-0.00000033145959910048,0.00000136891147967017,0.00000103438909565512,0.00000170037107877065
"economic","fish-dominant","efficient","Reptiles","Wheat_wheat gluten",0.00000946149921385535,0.0000155050328646672,0.00000946267411880645,0.00000000117490495110673,0.0000189241733326618,-0.00000604235874586077,0.0000249677069834737,0.0000189229984277107,0.0000310100657293344
"economic","fish-dominant","efficient","Reptiles","Wheat_wheat",0.00000199355925433046,0.00000326623564875099,0.00000199380925646057,0.00000000025000213010884,0.00000398736851079103,-0.00000127242639229042,0.00000526004490521156,0.00000398711850866092,0.00000653247129750197
"economic","fish-dominant","efficient","Reptiles","Soybean_soybean meal",0.0000122008128416778,0.0000192357139872801,0.0000122536961465241,0.0000000528833048463184,0.0000244545089882018,-0.00000698201784075605,0.0000314894101338042,0.0000244016256833555,0.0000384714279745602
"economic","fish-dominant","efficient","Reptiles","Pulses_faba beans",0.000000625285800672091,0.00000102671893128226,0.000000627884499039698,0.00000000259869836760629,0.00000125317029971179,-0.000000398834432242558,0.00000165460343032195,0.00000125057160134418,0.00000205343786256451
"economic","fish-dominant","efficient","Reptiles","Maize_corn gluten meal",0.000000207234662767669,0.000000356702205543316,0.000000207242320144138,0.00000000000765737646901687,0.000000414476982911807,-0.000000149459885399178,0.000000563944525687455,0.000000414469325535338,0.000000713404411086633
"economic","fish-dominant","efficient","Reptiles","trimmings fish_fish oil, cut offs",0.0000000185261014428761,0.0000000263329876891319,0.0000000187712648879767,0.000000000245163445100616,0.0000000372973663308528,-0.00000000756172280115523,0.0000000451042525771086,0.0000000370522028857521,0.0000000526659753782638
"economic","fish-dominant","efficient","Reptiles","trimmings fish_fish meal, cut offs",0.0000000186244436845188,0.0000000307596313322716,0.0000000186951332498312,0.0000000000706895653124207,0.00000003731957693435,-0.0000000120644980824404,0.0000000494547645821028,0.0000000372488873690376,0.0000000615192626645432
