BINOMIAL,AOH_name,excluded,ORDER,Red_List_Category_2019,Model_prevalence,Point_prevalence,Number_of_Validation_Points,Point_validation
Galagoides thomasi,Galagoides_thomasi,no,PRIMATES,LC,0.771294226569731,0,0,No
Lophocebus albigena,Lophocebus_albigena,no,PRIMATES,VU,0.872998550438818,0,0,No
Lophocebus aterrimus,Lophocebus_aterrimus,no,PRIMATES,VU,0.883068700924096,0,0,No
Mandrillus sphinx,Mandrillus_sphinx,no,PRIMATES,VU,0.977351392007311,0,0,No
Miopithecus ogouensis,Miopithecus_ogouensis,no,PRIMATES,NT,0.947923062414055,0,0,No
Miopithecus talapoin,Miopithecus_talapoin,no,PRIMATES,VU,0.540964860985823,0,0,No
Otolemur crassicaudatus,Otolemur_crassicaudatus,no,PRIMATES,LC,0.731312126073341,0,0,No
Otolemur garnettii,Otolemur_garnettii,no,PRIMATES,LC,0.492162533503497,0,0,No
Perodicticus edwardsi,Perodicticus_edwardsi,no,PRIMATES,LC,0.761557111689692,0,0,No
Piliocolobus gordonorum,Piliocolobus_gordonorum,no,PRIMATES,VU,0.92121174591037,0,0,No
Piliocolobus oustaleti,Piliocolobus_oustaleti,no,PRIMATES,VU,0.942550769249902,0,0,No
Rungwecebus kipunji,Rungwecebus_kipunji,no,PRIMATES,EN,0.911394088471249,0,0,No
Sciurocheirus gabonensis,Sciurocheirus_gabonensis,no,PRIMATES,LC,0.963064757319418,0,0,No
Perodicticus ibeanus,Perodicticus_ibeanus,no,PRIMATES,LC,0.405638850329024,0,0,No
Saguinus geoffroyi,Saguinus_geoffroyi,no,PRIMATES,NT,0.904836779541412,0.761904761904762,21,Yes
Crocidura nimbasilvanus,Crocidura_nimbasilvanus,no,EULIPOTYPHLA,LC,0.864460470716831,0,0,No
Piliocolobus bouvieri,Piliocolobus_bouvieri,no,PRIMATES,EN,0.960692893707509,0,0,No
Pithecia irrorata,Pithecia_irrorata,no,PRIMATES,DD,0.0396016670115694,0,0,No
Lycalopex vetulus,Lycalopex_vetulus,no,CARNIVORA,NT,0.520640982400879,0,0,No
Dicerorhinus sumatrensis,Dicerorhinus_sumatrensis,no,PERISSODACTYLA,CR,0.923434345682896,0,0,No
Arctocebus calabarensis,Arctocebus_calabarensis,no,PRIMATES,NT,0.704553646811725,0,0,No
Cercopithecus mitis,Cercopithecus_mitis,no,PRIMATES,LC,0.620464306358218,1,36,Yes
Cercopithecus nictitans,Cercopithecus_nictitans,no,PRIMATES,NT,0.85767420204051,0,0,No
Colobus guereza,Colobus_guereza,no,PRIMATES,LC,0.645111756998125,0.933333333333333,15,Yes
Papio ursinus,Papio_ursinus,no,PRIMATES,LC,0.981834448735033,1,160,Yes
Piliocolobus badius,Piliocolobus_badius,no,PRIMATES,EN,0.927530461699632,0,0,No
Piliocolobus foai,Piliocolobus_foai,no,PRIMATES,EN,0.913153726963569,0,0,No
Piliocolobus lulindicus,Piliocolobus_lulindicus,no,PRIMATES,EN,0.98882072098163,0,0,No
Piliocolobus semlikiensis,Piliocolobus_semlikiensis,no,PRIMATES,VU,0.970429931957303,0,0,No
Piliocolobus tephrosceles,Piliocolobus_tephrosceles,no,PRIMATES,EN,0.879068232177574,0,0,No
Cercopithecus erythrogaster,Cercopithecus_erythrogaster,no,PRIMATES,EN,0.81251658985851,0,0,No
Cercopithecus erythrotis,Cercopithecus_erythrotis,no,PRIMATES,VU,0.888773946733988,0,0,No
Cercopithecus petaurista,Cercopithecus_petaurista,no,PRIMATES,NT,0.855860072383258,0,0,No
Erythrocebus baumstarki,Erythrocebus_baumstarki,no,PRIMATES,CR,0.994662842238572,0,0,No
Mandrillus leucophaeus,Mandrillus_leucophaeus,no,PRIMATES,EN,0.998355700665838,0,0,No
Papio kindae,Papio_kindae,no,PRIMATES,LC,0.727211789657127,0,0,No
Papio papio,Papio_papio,no,PRIMATES,NT,0.971230851705144,0,0,No
Paragalago zanzibaricus,Paragalago_zanzibaricus,no,PRIMATES,NT,0.56844625512563,0,0,No
Cercocebus galeritus,Cercocebus_galeritus,no,PRIMATES,CR,0.606372493539499,0,0,No
Chlorocebus sabaeus,Chlorocebus_sabaeus,no,PRIMATES,LC,0.709463869328719,0,0,No
Colobus angolensis,Colobus_angolensis,no,PRIMATES,VU,0.709452867223706,0,0,No
Colobus satanas,Colobus_satanas,no,PRIMATES,VU,0.636698578393768,0,0,No
Erythrocebus patas,Erythrocebus_patas,no,PRIMATES,NT,0.719623570141732,0.642857142857143,14,Yes
Euoticus pallidus,Euoticus_pallidus,no,PRIMATES,NT,0.885552774615631,0,0,No
Galagoides kumbirensis,Galagoides_kumbirensis,no,PRIMATES,VU,0.858176947809403,0,0,No
Macaca sylvanus,Macaca_sylvanus,no,PRIMATES,EN,0.646185919564096,0,0,No
Papio anubis,Papio_anubis,no,PRIMATES,LC,0.716226336880234,0.920634920634921,63,Yes
Papio cynocephalus,Papio_cynocephalus,no,PRIMATES,LC,0.793197370678942,1,12,Yes
Paragalago orinus,Paragalago_orinus,no,PRIMATES,VU,0.368353110952393,0,0,No
Paragalago rondoensis,Paragalago_rondoensis,no,PRIMATES,EN,0.785603825995568,0,0,No
Perodicticus potto,Perodicticus_potto,no,PRIMATES,NT,0.0133818973778458,0,0,No
Sciurocheirus alleni,Sciurocheirus_alleni,no,PRIMATES,NT,0.880101833304983,0,0,No
Sciurocheirus makandensis,Sciurocheirus_makandensis,no,PRIMATES,DD,0.997437368942272,0,0,No
Chlorocebus tantalus,Chlorocebus_tantalus,no,PRIMATES,LC,0.839392750743395,1,16,Yes
Allocebus trichotis,Allocebus_trichotis,no,PRIMATES,EN,0.960111877594717,0,0,No
Avahi betsileo,Avahi_betsileo,no,PRIMATES,EN,0.720512329215101,0,0,No
Avahi cleesei,Avahi_cleesei,no,PRIMATES,CR,0.792136856224532,0,0,No
Avahi laniger,Avahi_laniger,no,PRIMATES,VU,0.795389821497249,0,0,No
Avahi meridionalis,Avahi_meridionalis,no,PRIMATES,EN,0.896377682141414,0,0,No
Avahi mooreorum,Avahi_mooreorum,no,PRIMATES,EN,0.999888517201766,0,0,No
Avahi occidentalis,Avahi_occidentalis,no,PRIMATES,EN,0.62548447234247,0,0,No
Avahi peyrierasi,Avahi_peyrierasi,no,PRIMATES,VU,0.841895904635937,0,0,No
Avahi ramanantsoavanai,Avahi_ramanantsoavanai,no,PRIMATES,VU,0.785185721827793,0,0,No
Avahi unicolor,Avahi_unicolor,no,PRIMATES,CR,0.910136620660096,0,0,No
Cheirogaleus andysabini,Cheirogaleus_andysabini,no,PRIMATES,EN,0.76797774473959,0,0,No
Cheirogaleus thomasi,Cheirogaleus_thomasi,no,PRIMATES,CR,0.549134534039965,0,0,No
Daubentonia madagascariensis,Daubentonia_madagascariensis,no,PRIMATES,EN,0.765686070484489,0,0,No
Eulemur albifrons,Eulemur_albifrons,no,PRIMATES,VU,0.929589505276134,0,0,No
Eulemur cinereiceps,Eulemur_cinereiceps,no,PRIMATES,CR,0.651264794764323,0,0,No
Eulemur collaris,Eulemur_collaris,no,PRIMATES,EN,0.808948214976689,0,0,No
Eulemur coronatus,Eulemur_coronatus,no,PRIMATES,EN,0.573737768639013,0,0,No
Eulemur flavifrons,Eulemur_flavifrons,no,PRIMATES,CR,0.663577513452716,0,0,No
Eulemur fulvus,Eulemur_fulvus,no,PRIMATES,VU,0.2126855494734,0,0,No
Eulemur macaco,Eulemur_macaco,no,PRIMATES,EN,0.833256368555998,0,0,No
Eulemur rubriventer,Eulemur_rubriventer,no,PRIMATES,VU,0.812987964239363,0,0,No
Eulemur rufifrons,Eulemur_rufifrons,no,PRIMATES,VU,0.506546284609179,0,0,No
Eulemur rufus,Eulemur_rufus,no,PRIMATES,VU,0.477229715652876,0,0,No
Hapalemur alaotrensis,Hapalemur_alaotrensis,no,PRIMATES,CR,0.0670484521754456,0,0,No
Hapalemur aureus,Hapalemur_aureus,no,PRIMATES,CR,0.834662619293062,0,0,No
Hapalemur griseus,Hapalemur_griseus,no,PRIMATES,VU,0.549518262041099,0,0,No
Hapalemur meridionalis,Hapalemur_meridionalis,no,PRIMATES,VU,0.825364296507283,0,0,No
Hapalemur occidentalis,Hapalemur_occidentalis,no,PRIMATES,VU,0.897216106726653,0,0,No
Indri indri,Indri_indri,no,PRIMATES,CR,0.891873054219349,0,0,No
Lemur catta,Lemur_catta,no,PRIMATES,EN,0.500170506264695,0,0,No
Lepilemur aeeclis,Lepilemur_aeeclis,no,PRIMATES,EN,0.652750816959103,0,0,No
Lepilemur ahmansonori,Lepilemur_ahmansonori,no,PRIMATES,CR,0.909990745578524,0,0,No
Lepilemur ankaranensis,Lepilemur_ankaranensis,no,PRIMATES,EN,0.620761232852682,0,0,No
Lepilemur betsileo,Lepilemur_betsileo,no,PRIMATES,EN,0.81499385859493,0,0,No
Lepilemur dorsalis,Lepilemur_dorsalis,no,PRIMATES,EN,0.795488245511488,0,0,No
Lepilemur edwardsi,Lepilemur_edwardsi,no,PRIMATES,EN,0.365504365413281,0,0,No
Lepilemur grewcockorum,Lepilemur_grewcockorum,no,PRIMATES,CR,0.155785061624013,0,0,No
Lepilemur hollandorum,Lepilemur_hollandorum,no,PRIMATES,CR,0.998721657373234,0,0,No
Lepilemur hubbardorum,Lepilemur_hubbardorum,no,PRIMATES,EN,0.646795451510491,0,0,No
Lepilemur jamesorum,Lepilemur_jamesorum,no,PRIMATES,CR,0.863545586375699,0,0,No
Lepilemur leucopus,Lepilemur_leucopus,no,PRIMATES,EN,0.477094109475945,0,0,No
Lepilemur milanoii,Lepilemur_milanoii,no,PRIMATES,EN,0.55204711741732,0,0,No
Lepilemur mittermeieri,Lepilemur_mittermeieri,no,PRIMATES,CR,0.928649010500253,0,0,No
Lepilemur mustelinus,Lepilemur_mustelinus,no,PRIMATES,VU,0.866563483381442,0,0,No
Lepilemur randrianasoloi,Lepilemur_randrianasoloi,no,PRIMATES,EN,0.628559574734423,0,0,No
Lepilemur ruficaudatus,Lepilemur_ruficaudatus,no,PRIMATES,CR,0.508643941331213,0,0,No
Lepilemur sahamalaza,Lepilemur_sahamalaza,no,PRIMATES,CR,0.615983955549223,0,0,No
Lepilemur scottorum,Lepilemur_scottorum,no,PRIMATES,EN,0.999888521780771,0,0,No
Lepilemur septentrionalis,Lepilemur_septentrionalis,no,PRIMATES,CR,0.729695982035311,0,0,No
Lepilemur tymerlachsoni,Lepilemur_tymerlachsoni,no,PRIMATES,CR,0.980034987535752,0,0,No
Lepilemur wrightae,Lepilemur_wrightae,no,PRIMATES,EN,0.74524571920129,0,0,No
Microcebus arnholdi,Microcebus_arnholdi,no,PRIMATES,EN,0.884625671763105,0,0,No
Microcebus berthae,Microcebus_berthae,no,PRIMATES,CR,0.899383098070537,0,0,No
Microcebus bongolavensis,Microcebus_bongolavensis,no,PRIMATES,EN,0.430076735187657,0,0,No
Microcebus boraha,Microcebus_boraha,no,PRIMATES,DD,0.955968501457867,0,0,No
Microcebus griseorufus,Microcebus_griseorufus,no,PRIMATES,LC,0.639767680794624,0,0,No
Microcebus jollyae,Microcebus_jollyae,no,PRIMATES,EN,0.832741357720594,0,0,No
Microcebus lehilahytsara,Microcebus_lehilahytsara,no,PRIMATES,VU,0.85413522831016,0,0,No
Microcebus mamiratra,Microcebus_mamiratra,no,PRIMATES,EN,0.89597989291168,0,0,No
Microcebus margotmarshae,Microcebus_margotmarshae,no,PRIMATES,EN,0.85033001790896,0,0,No
Microcebus ravelobensis,Microcebus_ravelobensis,no,PRIMATES,EN,0.543413155018757,0,0,No
Microcebus rufus,Microcebus_rufus,no,PRIMATES,VU,0.890874451070033,0,0,No
Microcebus simmonsi,Microcebus_simmonsi,no,PRIMATES,EN,0.931339824525136,0,0,No
Microcebus tanosi,Microcebus_tanosi,no,PRIMATES,EN,0.862162193717292,0,0,No
Microcebus tavaratra,Microcebus_tavaratra,no,PRIMATES,VU,0.37575524586687,0,0,No
Mirza coquereli,Mirza_coquereli,no,PRIMATES,EN,0.505035745952004,0,0,No
Mirza zaza,Mirza_zaza,no,PRIMATES,VU,0.662155007339228,0,0,No
Phaner furcifer,Phaner_furcifer,no,PRIMATES,EN,0.830802047564904,0,0,No
Phaner pallescens,Phaner_pallescens,no,PRIMATES,EN,0.478276885646393,0,0,No
Phaner parienti,Phaner_parienti,no,PRIMATES,EN,0.880683373970838,0,0,No
Propithecus coronatus,Propithecus_coronatus,no,PRIMATES,CR,0.0955809172481766,0,0,No
Propithecus deckenii,Propithecus_deckenii,no,PRIMATES,CR,0.492213252017257,0,0,No
Propithecus diadema,Propithecus_diadema,no,PRIMATES,CR,0.833777062251832,0,0,No
Propithecus perrieri,Propithecus_perrieri,no,PRIMATES,CR,0.595211057159222,0,0,No
Varecia rubra,Varecia_rubra,no,PRIMATES,CR,0.984937441230886,0,0,No
Cheirogaleus crossleyi,Cheirogaleus_crossleyi,no,PRIMATES,VU,0.620545893483019,0,0,No
Cheirogaleus grovesi,Cheirogaleus_grovesi,no,PRIMATES,DD,0.895960095027869,0,0,No
Cheirogaleus lavasoensis,Cheirogaleus_lavasoensis,no,PRIMATES,EN,0.846813146888628,0,0,No
Cheirogaleus major,Cheirogaleus_major,no,PRIMATES,VU,0.885848144814399,0,0,No
Cheirogaleus medius,Cheirogaleus_medius,no,PRIMATES,VU,0.672784535857919,0,0,No
Cheirogaleus shethi,Cheirogaleus_shethi,no,PRIMATES,EN,0.803234389437354,0,0,No
Cheirogaleus sibreei,Cheirogaleus_sibreei,no,PRIMATES,CR,0.478501131974854,0,0,No
Eulemur mongoz,Eulemur_mongoz,no,PRIMATES,CR,0.552227985528312,0,0,No
Eulemur sanfordi,Eulemur_sanfordi,no,PRIMATES,EN,0.543938516334333,0,0,No
Lepilemur fleuretae,Lepilemur_fleuretae,no,PRIMATES,EN,0.83181953597556,0,0,No
Lepilemur otto,Lepilemur_otto,no,PRIMATES,EN,0.286314105612449,0,0,No
Lepilemur petteri,Lepilemur_petteri,no,PRIMATES,EN,0.180214040283011,0,0,No
Lepilemur seali,Lepilemur_seali,no,PRIMATES,VU,0.903357904600818,0,0,No
Microcebus danfossi,Microcebus_danfossi,no,PRIMATES,VU,0.829753782033613,0,0,No
Microcebus macarthurii,Microcebus_macarthurii,no,PRIMATES,EN,0.994482348444525,0,0,No
Microcebus manitatra,Microcebus_manitatra,no,PRIMATES,CR,0.737972848240593,0,0,No
Microcebus mittermeieri,Microcebus_mittermeieri,no,PRIMATES,EN,0.94133765918115,0,0,No
Microcebus sambiranensis,Microcebus_sambiranensis,no,PRIMATES,EN,0.785757455073033,0,0,No
Phaner electromontis,Phaner_electromontis,no,PRIMATES,EN,0.664293622616377,0,0,No
Prolemur simus,Prolemur_simus,no,PRIMATES,CR,0.918120738233868,0,0,No
Propithecus candidus,Propithecus_candidus,no,PRIMATES,CR,0.818634799328972,0,0,No
Propithecus coquereli,Propithecus_coquereli,no,PRIMATES,CR,0.492038605416225,0,0,No
Propithecus edwardsi,Propithecus_edwardsi,no,PRIMATES,EN,0.9664741257109,0,0,No
Propithecus tattersalli,Propithecus_tattersalli,no,PRIMATES,CR,0.470145534671819,0,0,No
Propithecus verreauxi,Propithecus_verreauxi,no,PRIMATES,CR,0.724930562095638,0,0,No
Varecia variegata,Varecia_variegata,no,PRIMATES,CR,0.929547409679034,0,0,No
Macaca assamensis,Macaca_assamensis,no,PRIMATES,NT,0.672990866021116,0,0,No
Macaca fascicularis,Macaca_fascicularis,no,PRIMATES,VU,0.972323270919498,0.992592592592593,135,Yes
Macaca mulatta,Macaca_mulatta,no,PRIMATES,LC,0.893534706684793,1,58,Yes
Macaca munzala,Macaca_munzala,no,PRIMATES,EN,0.506487110103317,0,0,No
Macaca nemestrina,Macaca_nemestrina,no,PRIMATES,EN,0.971984832851802,0,0,No
Macaca pagensis,Macaca_pagensis,no,PRIMATES,CR,0.962927584865079,0,0,No
Macaca siberu,Macaca_siberu,no,PRIMATES,EN,0.991502359382937,0,0,No
Macaca thibetana,Macaca_thibetana,no,PRIMATES,NT,0.120290861909955,0,0,No
Nasalis larvatus,Nasalis_larvatus,no,PRIMATES,EN,0.792875022726764,0,0,No
Presbytis frontata,Presbytis_frontata,no,PRIMATES,VU,0.977399477639413,0,0,No
Presbytis hosei,Presbytis_hosei,no,PRIMATES,VU,0.967479877643478,0,0,No
Presbytis sumatranus,Presbytis_sumatranus,no,PRIMATES,EN,0.897612776473614,0,0,No
Presbytis natunae,Presbytis_natunae,no,PRIMATES,VU,0.915928200447095,0,0,No
Presbytis siamensis,Presbytis_siamensis,no,PRIMATES,NT,0.941934254819854,0,0,No
Pygathrix nemaeus,Pygathrix_nemaeus,no,PRIMATES,CR,0.907155586315277,0,0,No
Pygathrix nigripes,Pygathrix_nigripes,no,PRIMATES,CR,0.780073454075767,0,0,No
Rhinopithecus brelichi,Rhinopithecus_brelichi,no,PRIMATES,EN,0.959593535486662,0,0,No
Semnopithecus entellus,Semnopithecus_entellus,no,PRIMATES,LC,0.227795732385611,0,0,No
Simias concolor,Simias_concolor,no,PRIMATES,CR,0.981333742364764,0,0,No
Trachypithecus auratus,Trachypithecus_auratus,no,PRIMATES,VU,0.636033912023752,0,0,No
Trachypithecus cristatus,Trachypithecus_cristatus,no,PRIMATES,VU,0.927105012619768,0,0,No
Trachypithecus delacouri,Trachypithecus_delacouri,no,PRIMATES,CR,0.704351385371838,0,0,No
Trachypithecus germaini,Trachypithecus_germaini,no,PRIMATES,EN,0.630085355691168,0,0,No
Trachypithecus hatinhensis,Trachypithecus_hatinhensis,no,PRIMATES,EN,0.912436840329934,0,0,No
Trachypithecus obscurus,Trachypithecus_obscurus,no,PRIMATES,EN,0.8987108577537,0,0,No
Trachypithecus phayrei,Trachypithecus_phayrei,no,PRIMATES,EN,0.671127053413823,0,0,No
Microtus breweri,Microtus_breweri,no,RODENTIA,VU,0.637928138490036,0,0,No
Peromyscus dickeyi,Peromyscus_dickeyi,no,RODENTIA,CR,0.370525353596825,0,0,No
Crocidura hikmiya,Crocidura_hikmiya,no,EULIPOTYPHLA,EN,0.4970588828358,0,0,No
Cricetus cricetus,Cricetus_cricetus,no,RODENTIA,CR,0.659246793643564,0,0,No
Solomys ponceleti,Solomys_ponceleti,no,RODENTIA,CR,0.203015809562675,0,0,No
Solomys salebrosus,Solomys_salebrosus,no,RODENTIA,EN,0.993428991267179,0,0,No
Myosorex cafer,Myosorex_cafer,no,EULIPOTYPHLA,VU,0.333939152922881,0,0,No
Sicista caucasica,Sicista_caucasica,no,RODENTIA,NT,0.0748146828222927,0,0,No
Sorex alpinus,Sorex_alpinus,no,EULIPOTYPHLA,NT,0.894271093203827,0,0,No
Spalax antiquus,Spalax_antiquus,no,RODENTIA,EN,0.622379148919058,0,0,No
Spalax graecus,Spalax_graecus,no,RODENTIA,VU,0.694871527877731,0,0,No
Spalax istricus,Spalax_istricus,no,RODENTIA,CR,0.426415989426458,0,0,No
Spermophilus citellus,Spermophilus_citellus,no,RODENTIA,EN,0.690189461345609,0,0,No
Spermophilus xanthoprymnus,Spermophilus_xanthoprymnus,no,RODENTIA,NT,0.723733101279468,0,0,No
Sicista loriger,Sicista_loriger,no,RODENTIA,VU,0.329067929574752,0,0,No
Capra caucasica,Capra_caucasica,no,CETARTIODACTYLA,EN,0.971228460386946,0,0,No
Capra cylindricornis,Capra_cylindricornis,no,CETARTIODACTYLA,NT,0.950323063897619,0,0,No
Capra ibex,Capra_ibex,no,CETARTIODACTYLA,LC,0.797710037933336,1,56,Yes
Capra nubiana,Capra_nubiana,no,CETARTIODACTYLA,VU,0.961098134549948,0,0,No
Capra pyrenaica,Capra_pyrenaica,no,CETARTIODACTYLA,LC,0.702293694330859,0,0,No
Rupicapra pyrenaica,Rupicapra_pyrenaica,no,CETARTIODACTYLA,LC,0.981070277133756,0,0,No
Pteropus nitendiensis,Pteropus_nitendiensis,no,CHIROPTERA,EN,0.997046080319184,0,0,No
Scotorepens orion,Scotorepens_orion,no,CHIROPTERA,LC,0.697640638884107,1,34,Yes
Scotonycteris bergmansi,Scotonycteris_bergmansi,no,CHIROPTERA,LC,0.699327189626714,0,0,No
Boneia bidens,Boneia_bidens,no,CHIROPTERA,VU,0.489983819830635,0,0,No
Rhinolophus ziama,Rhinolophus_ziama,no,CHIROPTERA,EN,0.275181311730291,0,0,No
Rhinolophus willardi,Rhinolophus_willardi,no,CHIROPTERA,EN,0.499604453611896,0,0,No
Rhinolophus shortridgei,Rhinolophus_shortridgei,no,CHIROPTERA,DD,0.715613211133137,0,0,No
Rhinolophus ruwenzorii,Rhinolophus_ruwenzorii,no,CHIROPTERA,EN,0.304229057328394,0,0,No
Rhinolophus rex,Rhinolophus_rex,no,CHIROPTERA,EN,0.602114115486818,0,0,No
Rhinolophus perditus,Rhinolophus_perditus,no,CHIROPTERA,EN,0.975166338710713,0,0,No
Rhinolophus kahuzi,Rhinolophus_kahuzi,no,CHIROPTERA,EN,0.97560979843807,0,0,No
Rhinolophus huananus,Rhinolophus_huananus,no,CHIROPTERA,LC,0.55000100111677,0,0,No
Rhinolophus guineensis,Rhinolophus_guineensis,no,CHIROPTERA,EN,0.000244187674407438,0,0,No
Rhinolophus deckenii,Rhinolophus_deckenii,no,CHIROPTERA,NT,0.659067009875996,0,0,No
Rhinolophus chiewkweeae,Rhinolophus_chiewkweeae,no,CHIROPTERA,DD,0.0216645029878133,0,0,No
Rhinolophus borneensis,Rhinolophus_borneensis,no,CHIROPTERA,LC,0.830875039795759,0,0,No
Pteropus pelewensis,Pteropus_pelewensis,no,CHIROPTERA,VU,0.821784642042882,0,0,No
Pteropus ornatus,Pteropus_ornatus,no,CHIROPTERA,VU,0.826714400840038,0,0,No
Pteropus intermedius,Pteropus_intermedius,no,CHIROPTERA,DD,0.89470693104613,0,0,No
Pteropus fundatus,Pteropus_fundatus,no,CHIROPTERA,EN,0.9818114644815,0,0,No
Pteropus aldabrensis,Pteropus_aldabrensis,no,CHIROPTERA,EN,0.706481872115068,0,0,No
Plecotus strelkovi,Plecotus_strelkovi,no,CHIROPTERA,LC,0.0207249802288594,0,0,No
Plecotus austriacus,Plecotus_austriacus,no,CHIROPTERA,NT,0.970407322360414,0,0,No
Plecotus auritus,Plecotus_auritus,no,CHIROPTERA,LC,0.463129646036239,0.943548387096774,124,Yes
Pipistrellus stenopterus,Pipistrellus_stenopterus,no,CHIROPTERA,LC,0.386006113204762,0,0,No
Hypsugo pulveratus,Hypsugo_pulveratus,no,CHIROPTERA,LC,0.651558735646405,0,0,No
Pipistrellus pipistrellus,Pipistrellus_pipistrellus,no,CHIROPTERA,LC,0.764768035708435,0.995327102803738,214,Yes
Hypsugo musciculus,Hypsugo_musciculus,no,CHIROPTERA,DD,0.795598269574398,0,0,No
Pipistrellus hanaki,Pipistrellus_hanaki,no,CHIROPTERA,VU,0.766801694691691,0,0,No
Hypsugo ariel,Hypsugo_ariel,no,CHIROPTERA,DD,0.919050600532848,0,0,No
Phoniscus atrox,Phoniscus_atrox,no,CHIROPTERA,NT,0.750745892753653,0,0,No
Philetor brachypterus,Philetor_brachypterus,no,CHIROPTERA,LC,0.222243632648781,0,0,No
Nyctophilus sherrini,Nyctophilus_sherrini,no,CHIROPTERA,VU,0.683429794270929,0,0,No
Nyctophilus gouldi,Nyctophilus_gouldi,no,CHIROPTERA,LC,0.371007749386348,1,61,Yes
Nyctophilus corbeni,Nyctophilus_corbeni,no,CHIROPTERA,VU,0.356381105626389,1,14,Yes
Nyctalus plancyi,Nyctalus_plancyi,no,CHIROPTERA,LC,0.532935328921823,0,0,No
Nyctalus furvus,Nyctalus_furvus,no,CHIROPTERA,EN,0.948081571200287,0,0,No
Neoromicia brunnea,Neoromicia_brunnea,no,CHIROPTERA,NT,0.936292568983987,0,0,No
Myotis sibiricus,Myotis_sibiricus,no,CHIROPTERA,LC,0.664107526193816,0,0,No
Myotis ridleyi,Myotis_ridleyi,no,CHIROPTERA,NT,0.927489203430644,0,0,No
Myotis petax,Myotis_petax,no,CHIROPTERA,LC,0.753143237716108,0,0,No
Myotis nattereri,Myotis_nattereri,no,CHIROPTERA,LC,0.986775586608128,1,31,Yes
Myotis montivagus,Myotis_montivagus,no,CHIROPTERA,DD,0.784823310291103,0,0,No
Myotis hasseltii,Myotis_hasseltii,no,CHIROPTERA,LC,0.614487118039411,0,0,No
Myotis formosus,Myotis_formosus,no,CHIROPTERA,NT,0.977328768704751,0,0,No
Myotis daubentonii,Myotis_daubentonii,no,CHIROPTERA,LC,0.815610531625927,1,147,Yes
Myotis brandtii,Myotis_brandtii,no,CHIROPTERA,LC,0.989924563009318,0,0,No
Myotis annectans,Myotis_annectans,no,CHIROPTERA,LC,0.733326114159617,0,0,No
Murina suilla,Murina_suilla,no,CHIROPTERA,LC,0.887121734503226,0,0,No
Murina rozendaali,Murina_rozendaali,no,CHIROPTERA,VU,0.940146384201105,0,0,No
Murina harpioloides,Murina_harpioloides,no,CHIROPTERA,EN,0.999832873854065,0,0,No
Murina lorelieae,Murina_lorelieae,no,CHIROPTERA,DD,0.927070055926499,0,0,No
Murina fionae,Murina_fionae,no,CHIROPTERA,LC,0.864575273008384,0,0,No
Murina feae,Murina_feae,no,CHIROPTERA,LC,0.730016357157013,0,0,No
Murina cyclotis,Murina_cyclotis,no,CHIROPTERA,LC,0.456424216118945,0,0,No
Murina annamitica,Murina_annamitica,no,CHIROPTERA,LC,0.846734266402418,0,0,No
Murina aenea,Murina_aenea,no,CHIROPTERA,VU,0.93521425898416,0,0,No
Mops mops,Mops_mops,no,CHIROPTERA,NT,0.923337323739899,0,0,No
Miniopterus schreibersii,Miniopterus_schreibersii,no,CHIROPTERA,VU,0.958280301065403,0,0,No
Miniopterus africanus,Miniopterus_africanus,no,CHIROPTERA,DD,0.254051885685629,0,0,No
Lyroderma lyra,Lyroderma_lyra,no,CHIROPTERA,LC,0.850635687115231,0,0,No
Kerivoula minuta,Kerivoula_minuta,no,CHIROPTERA,NT,0.759090742386862,0,0,No
Kerivoula krauensis,Kerivoula_krauensis,no,CHIROPTERA,NT,0.993884962883967,0,0,No
Kerivoula intermedia,Kerivoula_intermedia,no,CHIROPTERA,NT,0.762979821579226,0,0,No
Kerivoula hardwickii,Kerivoula_hardwickii,no,CHIROPTERA,LC,0.619662940390628,0,0,No
Kerivoula africana,Kerivoula_africana,no,CHIROPTERA,EN,0.77488942941521,0,0,No
Hypsugo lanzai,Hypsugo_lanzai,no,CHIROPTERA,EN,0.547559248265443,0,0,No
Macronycteris vittatus,Macronycteris_vittatus,no,CHIROPTERA,NT,0.775638396241613,0,0,No
Hipposideros ridleyi,Hipposideros_ridleyi,no,CHIROPTERA,VU,0.746802982326968,0,0,No
Hipposideros marisae,Hipposideros_marisae,no,CHIROPTERA,VU,0.967940240456852,0,0,No
Hipposideros lamottei,Hipposideros_lamottei,no,CHIROPTERA,CR,0.907125812443799,0,0,No
Hipposideros jonesi,Hipposideros_jonesi,no,CHIROPTERA,NT,0.982754482773229,0,0,No
Hipposideros curtus,Hipposideros_curtus,no,CHIROPTERA,EN,0.430989428473939,0,0,No
Hipposideros caffer,Hipposideros_caffer,no,CHIROPTERA,LC,0.916654896218722,0,0,No
Hipposideros bicolor,Hipposideros_bicolor,no,CHIROPTERA,LC,0.890756406172196,0,0,No
Hipposideros armiger,Hipposideros_armiger,no,CHIROPTERA,LC,0.535342563718095,1,10,Yes
Hesperoptenus tomesi,Hesperoptenus_tomesi,no,CHIROPTERA,VU,0.956183480802128,0,0,No
Hesperoptenus doriae,Hesperoptenus_doriae,no,CHIROPTERA,DD,0.962044254779117,0,0,No
Harpiola isodon,Harpiola_isodon,no,CHIROPTERA,LC,0.706243071508053,0,0,No
