iso3c_producing,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
GGY,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
GGY,faba bean,salmon_aquaculture_meat,xpul,0,0,0
GGY,guar protein,salmon_aquaculture_meat,xpul,0,0,0
GGY,pea other,salmon_aquaculture_meat,xpul,0,0,0
GGY,pea protein,salmon_aquaculture_meat,xpul,0,0,0
GHA,oil of coconuts,salmon_aquaculture_meat,cnut,3.330547388102722e-4,-9.838807409960995e-22,3.330547388102722e-4
GHA,maize gluten,salmon_aquaculture_meat,maiz,5.353180726872335e-7,-4.7859529729247405e-23,5.353180726872335e-7
GHA,oil of soya bean,salmon_aquaculture_meat,soyb,7.81939691509254e-12,1.6339447945977577e-8,1.634726734289267e-8
GHA,soy protein concentrate,salmon_aquaculture_meat,soyb,4.50348391078611e-10,1.2363376968361379e-6,1.2367880452272165e-6
GHA,wheat,salmon_aquaculture_meat,whea,0,0,0
GHA,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GHA,cake of sunflower seed,salmon_aquaculture_meat,xoil,6.183673042455714e-6,3.8103429547482643e-7,6.56470733793054e-6
GHA,oil of linseed,salmon_aquaculture_meat,xoil,2.1230858224998003e-6,2.317390889950763e-23,2.1230858224998003e-6
GHA,oil of rapeseed,salmon_aquaculture_meat,xoil,3.004983010307411e-5,4.612633789121525e-5,7.617616799428936e-5
GHA,faba bean,salmon_aquaculture_meat,xpul,7.545146072512737e-6,2.4685153974051925e-5,3.223030004656466e-5
GHA,guar protein,salmon_aquaculture_meat,xpul,1.024120205549393e-5,3.883138488450886e-5,4.907258694000279e-5
GHA,pea other,salmon_aquaculture_meat,xpul,5.954187241566238e-6,1.6337342348858917e-5,2.2291529590425154e-5
GHA,pea protein,salmon_aquaculture_meat,xpul,3.334344855277094e-6,5.700605954086636e-6,9.034950809363729e-6
GIB,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
GIB,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
GIB,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GIB,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GIB,wheat,salmon_aquaculture_meat,whea,0,0,0
GIB,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GIB,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
GIB,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
GIB,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
GIB,faba bean,salmon_aquaculture_meat,xpul,0,0,0
GIB,guar protein,salmon_aquaculture_meat,xpul,0,0,0
GIB,pea other,salmon_aquaculture_meat,xpul,0,0,0
GIB,pea protein,salmon_aquaculture_meat,xpul,0,0,0
GIN,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
GIN,maize gluten,salmon_aquaculture_meat,maiz,3.961176943958481e-9,-4.785955515975217e-23,3.961176943958433e-9
GIN,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977574e-8,1.6347267342892668e-8
GIN,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,1.2363376968361379e-6,1.2367880452272165e-6
GIN,wheat,salmon_aquaculture_meat,whea,0,0,0
GIN,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GIN,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.3054430371459885e-9,3.8103665118347597e-7,3.8234209422062195e-7
GIN,oil of linseed,salmon_aquaculture_meat,xoil,4.4820733328181586e-10,2.3173958089422784e-23,4.48207333281839e-10
GIN,oil of rapeseed,salmon_aquaculture_meat,xoil,6.343857640296472e-9,4.612772372885742e-5,4.613406758649772e-5
GIN,faba bean,salmon_aquaculture_meat,xpul,3.1204053599728304e-8,2.468533945826712e-5,2.471654351186685e-5
GIN,guar protein,salmon_aquaculture_meat,xpul,4.235398689357061e-8,3.88317809239595e-5,3.887413491085307e-5
GIN,pea other,salmon_aquaculture_meat,xpul,2.4624410984634076e-8,1.6337439222733667e-5,1.63620636337183e-5
GIN,pea protein,salmon_aquaculture_meat,xpul,1.3789670151395083e-8,5.7006248833264125e-6,5.7144145534778075e-6
GLP,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384983e-22,8.925115230798858e-6
GLP,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
GLP,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GLP,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GLP,wheat,salmon_aquaculture_meat,whea,0,0,0
GLP,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GLP,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
GLP,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
GLP,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
GLP,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
GLP,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
GLP,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
GLP,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
GMB,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798858e-6,-9.841997521384983e-22,8.925115230798856e-6
GMB,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.7859555346137045e-23,6.676396430983315e-11
GMB,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GMB,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GMB,wheat,salmon_aquaculture_meat,whea,0,0,0
GMB,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GMB,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.507378974413312e-6,3.8103569627760873e-7,2.8884146706909208e-6
GMB,oil of linseed,salmon_aquaculture_meat,xoil,8.608768147445465e-7,2.317393814988629e-23,8.608768147445465e-7
GMB,oil of rapeseed,salmon_aquaculture_meat,xoil,1.2184717993307428e-5,4.612716196817627e-5,5.83118799614837e-5
GMB,faba bean,salmon_aquaculture_meat,xpul,2.3007983923781038e-4,2.467966062943848e-5,2.5475949986724885e-4
GMB,guar protein,salmon_aquaculture_meat,xpul,3.122927110866744e-4,3.8819655685985625e-5,3.5111236677266004e-4
GMB,pea other,salmon_aquaculture_meat,xpul,1.8156552970155493e-4,1.633447330915401e-5,1.9790000301070894e-4
GMB,pea protein,salmon_aquaculture_meat,xpul,1.0167669663287075e-4,5.700045341221278e-6,1.0737674197409203e-4
GNB,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798861e-6,-9.841997521384984e-22,8.92511523079886e-6
GNB,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613705e-23,6.676396430983314e-11
GNB,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GNB,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GNB,wheat,salmon_aquaculture_meat,whea,0,0,0
GNB,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GNB,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.810366516808976e-7,3.810366516808976e-7
GNB,oil of linseed,salmon_aquaculture_meat,xoil,0,2.3173958099809523e-23,2.3173958099809523e-23
GNB,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148514e-5,4.612772402148514e-5
GNB,faba bean,salmon_aquaculture_meat,xpul,0,2.46853402285498e-5,2.46853402285498e-5
GNB,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
GNB,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033496e-5,1.6337439625033496e-5
GNB,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
GNQ,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
GNQ,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
GNQ,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GNQ,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GNQ,wheat,salmon_aquaculture_meat,whea,0,0,0
GNQ,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GNQ,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
GNQ,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
GNQ,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
GNQ,faba bean,salmon_aquaculture_meat,xpul,0,0,0
GNQ,guar protein,salmon_aquaculture_meat,xpul,0,0,0
GNQ,pea other,salmon_aquaculture_meat,xpul,0,0,0
GNQ,pea protein,salmon_aquaculture_meat,xpul,0,0,0
GRC,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
GRC,maize gluten,salmon_aquaculture_meat,maiz,2.58354511044893e-7,-4.785954298460031e-23,2.5835451104489294e-7
GRC,oil of soya bean,salmon_aquaculture_meat,soyb,3.333133251254816e-6,1.6339393484548087e-8,3.3494726447393638e-6
GRC,soy protein concentrate,salmon_aquaculture_meat,soyb,1.91967643189457e-4,1.2361003605589657e-6,1.9320374355001596e-4
GRC,wheat,salmon_aquaculture_meat,whea,6.12676322859171e-6,1.979381864481991e-9,6.128742610456191e-6
GRC,wheat gluten,salmon_aquaculture_meat,whea,9.330579586666474e-6,7.076581450625734e-9,9.3376561681171e-6
GRC,cake of sunflower seed,salmon_aquaculture_meat,xoil,5.543247871664943e-5,3.810155298748131e-7,5.5813494246524244e-5
GRC,oil of linseed,salmon_aquaculture_meat,xoil,1.903203951135863e-5,2.3173517052123335e-23,1.903203951135863e-5
GRC,oil of rapeseed,salmon_aquaculture_meat,xoil,2.6937655923769136e-4,4.6115298293902764e-5,3.154918575315941e-4
GRC,faba bean,salmon_aquaculture_meat,xpul,3.302476147713675e-5,2.4684525001076768e-5,5.770928647821352e-5
GRC,guar protein,salmon_aquaculture_meat,xpul,4.482527599485102e-5,3.8830041923269305e-5,8.365531791812032e-5
GRC,pea other,salmon_aquaculture_meat,xpul,2.6061206973750594e-5,1.6337013851638006e-5,4.23982208253886e-5
GRC,pea protein,salmon_aquaculture_meat,xpul,1.459427590530033e-5,5.700541765442623e-6,2.0294817670742952e-5
GRD,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
GRD,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.7859555346137045e-23,6.676396430983315e-11
GRD,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GRD,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GRD,wheat,salmon_aquaculture_meat,whea,0,0,0
GRD,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GRD,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.1799087864165588e-8,3.810366433746462e-7,4.028357312388118e-7
GRD,oil of linseed,salmon_aquaculture_meat,xoil,7.484440731274136e-9,2.3173957926365408e-23,7.48444073127416e-9
GRD,oil of rapeseed,salmon_aquaculture_meat,xoil,1.0593362265803395e-7,4.612771913500822e-5,4.6233652757666255e-5
GRD,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
GRD,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
GRD,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
GRD,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
GRL,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
GRL,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
GRL,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GRL,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GRL,wheat,salmon_aquaculture_meat,whea,0,0,0
GRL,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GRL,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
GRL,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
GRL,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
GRL,faba bean,salmon_aquaculture_meat,xpul,0,0,0
GRL,guar protein,salmon_aquaculture_meat,xpul,0,0,0
GRL,pea other,salmon_aquaculture_meat,xpul,0,0,0
GRL,pea protein,salmon_aquaculture_meat,xpul,0,0,0
GTM,oil of coconuts,salmon_aquaculture_meat,cnut,2.0627564800541247e-5,-9.84188234487736e-22,2.0627564800541247e-5
GTM,maize gluten,salmon_aquaculture_meat,maiz,1.1220316001247637e-8,-4.7859554812333006e-23,1.1220316001247589e-8
GTM,oil of soya bean,salmon_aquaculture_meat,soyb,2.9192713919656493e-9,1.6339447898406056e-8,1.9258719290371706e-8
GTM,soy protein concentrate,salmon_aquaculture_meat,soyb,1.6813178673102162e-7,1.2363374895252547e-6,1.4044692762562764e-6
GTM,wheat,salmon_aquaculture_meat,whea,2.300644768481788e-4,1.9789386035171246e-9,2.300664557867823e-4
GTM,wheat gluten,salmon_aquaculture_meat,whea,3.503701434517719e-4,7.0741680338555785e-9,3.5037721761980577e-4
GTM,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.5003700073180014e-4,3.8094137841934245e-7,2.504179421102195e-4
GTM,oil of linseed,salmon_aquaculture_meat,xoil,8.584703746614025e-5,2.317196868416029e-23,8.584703746614025e-5
GTM,oil of rapeseed,salmon_aquaculture_meat,xoil,0.001215065761059216,4.607167580339105e-5,0.0012611374368626071
GTM,faba bean,salmon_aquaculture_meat,xpul,1.180911750505895e-5,2.4685048716466386e-5,3.6494166221525334e-5
GTM,guar protein,salmon_aquaculture_meat,xpul,1.6028789542851477e-5,3.883116014216995e-5,5.485994968502143e-5
GTM,pea other,salmon_aquaculture_meat,xpul,9.319063687704346e-6,1.633728737539313e-5,2.5656351063097476e-5
GTM,pea protein,salmon_aquaculture_meat,xpul,5.218675665114435e-6,5.7005952122233856e-6,1.0919270877337821e-5
GUF,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798861e-6,-9.841997521384984e-22,8.92511523079886e-6
GUF,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613705e-23,6.676396430983314e-11
GUF,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GUF,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GUF,wheat,salmon_aquaculture_meat,whea,0,0,0
GUF,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GUF,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
GUF,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
GUF,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
GUF,faba bean,salmon_aquaculture_meat,xpul,0,0,0
GUF,guar protein,salmon_aquaculture_meat,xpul,0,0,0
GUF,pea other,salmon_aquaculture_meat,xpul,0,0,0
GUF,pea protein,salmon_aquaculture_meat,xpul,0,0,0
GUM,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798861e-6,-9.841997521384984e-22,8.92511523079886e-6
GUM,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.7859555346137045e-23,6.676396430983315e-11
GUM,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GUM,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GUM,wheat,salmon_aquaculture_meat,whea,0,0,0
GUM,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GUM,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
GUM,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
GUM,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
GUM,faba bean,salmon_aquaculture_meat,xpul,0,0,0
GUM,guar protein,salmon_aquaculture_meat,xpul,0,0,0
GUM,pea other,salmon_aquaculture_meat,xpul,0,0,0
GUM,pea protein,salmon_aquaculture_meat,xpul,0,0,0
GUY,oil of coconuts,salmon_aquaculture_meat,cnut,4.165013335220044e-5,-9.841675438963126e-22,4.165013335220044e-5
GUY,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.785955534613704e-23,6.676396430983315e-11
GUY,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
GUY,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
GUY,wheat,salmon_aquaculture_meat,whea,0,0,0
GUY,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
GUY,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.907422194537917e-10,3.8103665157011416e-7,3.8132739378956796e-7
GUY,oil of linseed,salmon_aquaculture_meat,xoil,9.98226587800533e-11,2.3173958097496238e-23,9.982265878007647e-11
GUY,oil of rapeseed,salmon_aquaculture_meat,xoil,1.4128745550407548e-9,4.6127723956312454e-5,4.6129136830867497e-5
GUY,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
GUY,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
GUY,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
GUY,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
HKG,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
HKG,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
HKG,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
HKG,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
HKG,wheat,salmon_aquaculture_meat,whea,0,0,0
HKG,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
HKG,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
HKG,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
HKG,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
HKG,faba bean,salmon_aquaculture_meat,xpul,0,0,0
HKG,guar protein,salmon_aquaculture_meat,xpul,0,0,0
HKG,pea other,salmon_aquaculture_meat,xpul,0,0,0
HKG,pea protein,salmon_aquaculture_meat,xpul,0,0,0
HND,oil of coconuts,salmon_aquaculture_meat,cnut,1.0728052420227338e-5,-9.841979776723262e-22,1.0728052420227336e-5
HND,maize gluten,salmon_aquaculture_meat,maiz,5.8686784578779246e-8,-4.7859552540608917e-23,5.86867845787792e-8
HND,oil of soya bean,salmon_aquaculture_meat,soyb,6.40288871692609e-8,1.6339446899908673e-8,8.036833406916957e-8
HND,soy protein concentrate,salmon_aquaculture_meat,soyb,3.68766372040462e-6,1.2363331381952475e-6,4.923996858599868e-6
HND,wheat,salmon_aquaculture_meat,whea,4.6810387634925375e-7,1.9793930651983145e-9,4.700832694144521e-7
HND,wheat gluten,salmon_aquaculture_meat,whea,7.128854682552737e-7,7.076642435009099e-9,7.199621106902828e-7
HND,cake of sunflower seed,salmon_aquaculture_meat,xoil,6.434336594773085e-5,3.81012134500179e-7,6.472437808223102e-5
HND,oil of linseed,salmon_aquaculture_meat,xoil,2.20914797851753e-5,2.317344615278262e-23,2.20914797851753e-5
HND,oil of rapeseed,salmon_aquaculture_meat,xoil,3.126794061901735e-4,4.6113300832129204e-5,3.587927070223027e-4
HND,faba bean,salmon_aquaculture_meat,xpul,4.756319656414917e-9,2.4685340111138426e-5,2.469009643079484e-5
HND,guar protein,salmon_aquaculture_meat,xpul,6.455863170007621e-9,3.883178231794764e-5,3.883823818111765e-5
HND,pea other,salmon_aquaculture_meat,xpul,3.753408819771872e-9,1.6337439563712404e-5,1.6341192972532175e-5
HND,pea protein,salmon_aquaculture_meat,xpul,2.1019089390722484e-9,5.700624949953955e-6,5.702726858893027e-6
HRV,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
HRV,maize gluten,salmon_aquaculture_meat,maiz,1.3790731035756888e-7,-4.7859548749149783e-23,1.3790731035756882e-7
HRV,oil of soya bean,salmon_aquaculture_meat,soyb,3.043418690473536e-6,1.633939821832407e-8,3.0597580886918602e-6
HRV,soy protein concentrate,salmon_aquaculture_meat,soyb,1.7528189520446023e-4,1.236120989778209e-6,1.7651801619423843e-4
HRV,wheat,salmon_aquaculture_meat,whea,6.610547991082508e-6,1.9793809068813392e-9,6.61252737198939e-6
HRV,wheat gluten,salmon_aquaculture_meat,whea,1.006734581392519e-5,7.076576236790868e-9,1.0074422390161981e-5
HRV,cake of sunflower seed,salmon_aquaculture_meat,xoil,7.91264995897619e-7,3.810363501799329e-7,1.172301346077552e-6
HRV,oil of linseed,salmon_aquaculture_meat,xoil,2.7167081491803007e-7,2.317395180412144e-23,2.7167081491803007e-7
HRV,oil of rapeseed,salmon_aquaculture_meat,xoil,3.84518691883981e-6,4.612754665176414e-5,4.997273357060395e-5
HRV,faba bean,salmon_aquaculture_meat,xpul,2.963902832783699e-6,2.4685267063599962e-5,2.764916989638366e-5
HRV,guar protein,salmon_aquaculture_meat,xpul,4.0229741732859554e-6,3.883162634938194e-5,4.2854600522667895e-5
HRV,pea other,salmon_aquaculture_meat,xpul,2.3389384728406717e-6,1.6337401412767405e-5,1.8676339885608077e-5
HRV,pea protein,salmon_aquaculture_meat,xpul,1.3098055447907763e-6,5.700617495225965e-6,7.010423040016741e-6
HTI,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384986e-22,8.925115230798858e-6
HTI,maize gluten,salmon_aquaculture_meat,maiz,2.5847491126357934e-6,-4.785943164438912e-23,2.5847491126357934e-6
HTI,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
HTI,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
HTI,wheat,salmon_aquaculture_meat,whea,0,0,0
HTI,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
HTI,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.3107130116843643e-4,3.8098670871116896e-7,1.314522878771476e-4
HTI,oil of linseed,salmon_aquaculture_meat,xoil,4.500167122949917e-5,2.3172915232966028e-23,4.500167122949917e-5
HTI,oil of rapeseed,salmon_aquaculture_meat,xoil,6.36946731248296e-4,4.609834311844974e-5,6.830450743667457e-4
HTI,faba bean,salmon_aquaculture_meat,xpul,9.279407581917863e-7,2.468531732201647e-5,2.5613258080208256e-5
HTI,guar protein,salmon_aquaculture_meat,xpul,1.2595155493133462e-6,3.883173365940636e-5,4.009124920871971e-5
HTI,pea other,salmon_aquaculture_meat,xpul,7.322764821589222e-7,1.633742766151068e-5,1.7069704143669603e-5
HTI,pea protein,salmon_aquaculture_meat,xpul,4.1007483000899646e-7,5.700622624253337e-6,6.110697454262334e-6
HUN,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
HUN,maize gluten,salmon_aquaculture_meat,maiz,3.182681114657053e-5,-4.785803213230267e-23,3.182681114657053e-5
HUN,oil of soya bean,salmon_aquaculture_meat,soyb,1.1962853390785369e-8,1.6339447750638922e-8,2.830230114142429e-8
HUN,soy protein concentrate,salmon_aquaculture_meat,soyb,6.889855874755447e-7,1.2363368455740658e-6,1.9253224330496107e-6
HUN,wheat,salmon_aquaculture_meat,whea,6.367692835342359e-6,1.9793813875873756e-9,6.369672216729947e-6
