iso3c_producing,diet,source_ingredient,SPAM_super.x,GAEZ_category,prop_produced_for_system_ms,prop_produced_for_system_ge,prop_produced_for_system_econ,SPAM_super.y,prop_extra_for_system_ms,prop_extra_for_system_ge,prop_extra_for_system_econ,total_prop_ms,total_prop_ge,total_prop_econ
XMI,plant-dominant,wheat,whea,Wheat,5.3478051152611755e-9,5.3478051152611755e-9,5.3478051152611755e-9,whea,-2.0681115222268035e-21,-2.0681746033152777e-21,-2.068970470280979e-21,5.3478051152591075e-9,5.3478051152591075e-9,5.347805115259107e-9
XMI,plant-dominant,wheat gluten,whea,Wheat,8.062844635316844e-9,8.983703192205645e-9,2.0596956267290397e-8,whea,3.000906197519116e-22,1.777869015835981e-21,-1.6540342477558098e-4,8.062844635317144e-9,8.983703192207424e-9,-1.653828278193137e-4
YEM,fish-dominant,corn gluten meal,maiz,Maize,4.520968137505765e-9,5.692013531891434e-9,2.392433057288885e-9,maiz,1.0370523257000773e-6,1.310785755282294e-6,3.8937882867173286e-5,1.0415732938375831e-6,1.3164777688141855e-6,3.894027530023057e-5
YEM,fish-dominant,faba beans,opul,Pulses,1.608747955542132e-6,1.608747955542132e-6,1.608747955542132e-6,opul,1.3446288166068156e-5,1.3447024448571894e-5,1.3445837013392974e-5,1.5055036121610288e-5,1.5055772404114026e-5,1.5054584968935106e-5
YEM,fish-dominant,wheat,whea,Wheat,2.0786812276537992e-8,2.0786812276537992e-8,2.0786812276537992e-8,whea,8.860656733649484e-22,8.860926999476713e-22,8.864336827192939e-22,2.078681227653888e-8,2.078681227653888e-8,2.078681227653888e-8
YEM,fish-dominant,wheat gluten,whea,Wheat,3.860407994214196e-8,4.301305704060046e-8,9.861613143635021e-8,whea,8.868834491569222e-22,-3.699158463006201e-21,-2.1941268921655554e-4,3.8604079942142844e-8,4.301305704059676e-8,-2.193140730851192e-4
YEM,plant-dominant,coconut oil,cnut,CropsNES,2.489085337315211e-9,5.0618401444741204e-9,8.970205407541117e-9,cnut,-6.808329079330356e-24,-4.3664631193864967e-23,-6.367449368840536e-6,2.4890853373152042e-9,5.061840144474077e-9,-6.358479163432995e-6
YEM,plant-dominant,corn gluten meal,maiz,Maize,7.911694240635069e-10,9.961023680809992e-10,4.186757850255541e-10,maiz,1.6527238636708036e-7,2.1317548255529593e-7,6.7979182062636915e-6,1.6606355579114386e-7,2.1417158492337692e-7,6.798336882048717e-6
YEM,plant-dominant,faba beans,opul,Pulses,2.8957463199758295e-6,2.8957463199758295e-6,2.8957463199758295e-6,opul,3.200603664583296e-5,3.2007789210147016e-5,3.200496277259178e-5,3.490178296580879e-5,3.4903535530122846e-5,3.490070909256761e-5
YEM,plant-dominant,guar meal,opul,Pulses,3.4588081044155726e-6,3.6853204854739833e-6,1.5505001847380137e-6,opul,4.017846601821113e-5,4.346850480656974e-5,2.5056758288901694e-4,4.36372741226267e-5,4.7153825292043724e-5,2.52118083073755e-4
YEM,plant-dominant,linseed oil,ooil,CropsNES,3.314254840049399e-8,5.347040743799178e-8,4.855022223316922e-8,ooil,-4.9311032278167916e-24,2.617274374831898e-21,8.01640766748632e-6,3.314254840049398e-8,5.34704074379944e-8,8.06495788971949e-6
YEM,plant-dominant,pea flour,opul,Pulses,2.365805816973719e-6,2.365805816973719e-6,2.365805816973719e-6,opul,2.4314330005915188e-5,2.4315661393101928e-5,2.4313514206425248e-5,2.6680135822888908e-5,2.6681467210075645e-5,2.667932002339897e-5
YEM,plant-dominant,pea protein concentrate,opul,Pulses,1.3567753841921534e-6,1.6836770798271082e-6,2.9061722127892126e-6,opul,1.1332121353506063e-5,1.4414497462681032e-5,-1.039100797427097e-4,1.2688896737698216e-5,1.609817454250814e-5,-1.0100390752992048e-4
YEM,plant-dominant,wheat,whea,Wheat,1.930203997107098e-8,1.930203997107098e-8,1.930203997107098e-8,whea,-2.0681114933678894e-21,-2.0681745744554838e-21,-2.0689704414100794e-21,1.930203997106891e-8,1.930203997106891e-8,1.930203997106891e-8
YEM,plant-dominant,wheat gluten,whea,Wheat,2.9101537187153203e-8,3.242522761522184e-8,7.434139139047969e-8,whea,3.000906134383973e-22,1.777868974160021e-21,-1.6540341588606712e-4,2.9101537187153504e-8,3.242522761522362e-8,-1.6532907449467665e-4
ZAF,fish-dominant,corn gluten meal,maiz,Maize,5.470957126460286e-7,6.888073759659429e-7,2.8951539330190947e-7,maiz,1.037051763021674e-6,1.3107848598644025e-6,3.893787168721307e-5,1.5841474756677025e-6,1.9995922358303453e-6,3.922738708051498e-5
ZAF,fish-dominant,faba beans,opul,Pulses,4.036378164954938e-5,4.036378164954938e-5,4.036378164954938e-5,opul,1.3445767053878882e-5,1.3446503307847923e-5,1.3445315918688164e-5,5.380954870342826e-5,5.381028495739731e-5,5.3809097568237546e-5
ZAF,fish-dominant,soybean meal,soyb,Soybean,6.922384267827454e-5,5.232915442430854e-5,5.843011913525438e-5,soyb,6.486996728517056e-7,4.4926585247351846e-7,-5.1593622560378086e-5,6.987254235112625e-5,5.277842027678206e-5,6.836496574876291e-6
ZAF,fish-dominant,wheat,whea,Wheat,5.759174739512022e-9,5.759174739512022e-9,5.759174739512022e-9,whea,8.860656866804225e-22,8.860927132635517e-22,8.864336960402983e-22,5.759174739512908e-9,5.759174739512908e-9,5.759174739512909e-9
ZAF,fish-dominant,wheat gluten,whea,Wheat,1.0695610230522321e-8,1.1917157295782963e-8,2.7322493007630016e-8,whea,8.868834739084831e-22,-3.699158578034866e-21,-2.19412704859286e-4,1.0695610230523208e-8,1.1917157295779264e-8,-2.1938538236627837e-4
ZAF,plant-dominant,canola oil,rape,Rapeseed,2.0271264937541966e-7,3.194646364034663e-7,3.3970410285870375e-7,rape,0.002961731634923281,0.006122678068674096,0.005728341906026936,0.0029619343475726563,0.0061229975333105,0.005728681610129795
ZAF,plant-dominant,coconut oil,cnut,CropsNES,2.5477498561599953e-5,5.181141163243151e-5,9.181621535499141e-5,cnut,-6.808155637082113e-24,-4.3662369088696336e-23,-6.36686479085011e-6,2.5477498561599953e-5,5.181141163243151e-5,8.54493505641413e-5
ZAF,plant-dominant,corn gluten meal,maiz,Maize,9.574174971305493e-8,1.2054129079403999e-7,5.0665193827834154e-8,maiz,1.6527237067437136e-7,2.1317545707119266e-7,6.79791786469197e-6,2.610141203874263e-7,3.3371674786523267e-7,6.848583058519805e-6
ZAF,plant-dominant,faba beans,opul,Pulses,7.2654806969189e-5,7.2654806969189e-5,7.2654806969189e-5,opul,3.200380392831606e-5,3.200555637037252e-5,3.200273012998748e-5,1.0465861089750505e-4,1.0466036333956151e-4,1.0465753709917647e-4
ZAF,plant-dominant,guar meal,opul,Pulses,8.678213054653116e-5,9.246536778606498e-5,3.890233438292778e-5,opul,4.0175118203352414e-5,4.346464565643472e-5,2.5055822371569404e-4,1.2695724874988356e-4,1.359300134424997e-4,2.894605580986218e-4
