iso3c_producing,diet,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
DNK,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
DNK,plant-dominant,wheat,salmon_aquaculture_meat,whea,0.0018410103452659837,9.879184594189588e-10,0.0018410113331844432
DNK,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0.002803714278726751,3.528558681776752e-9,0.002803717807285433
DNK,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0.002573281315901503,1.8994514028600036e-7,0.0025734712610417892
DNK,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,8.835035490370106e-4,1.1571689819142654e-23,8.835035490370106e-4
DNK,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0.01250497330944692,2.2765509819085216e-5,0.012527738819266006
DNK,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0.0755236828079758,1.1404527334427116e-5,0.07553508733531024
DNK,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0.10251004926587624,1.741643666332732e-5,0.10252746570253957
DNK,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0.05959886585225363,7.677848228154278e-6,0.05960654370048178
DNK,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0.03337536487726204,2.7537386014784543e-6,0.03337811861586352
DOM,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
DOM,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,7.060997699240021e-9,-1.5966829025887912e-22,7.060997699239861e-9
DOM,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
DOM,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
DOM,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
DOM,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
DOM,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
DOM,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
DOM,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
DOM,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
DOM,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,5.158797407212213e-8,3.934833148999214e-6,3.9864211230713356e-6
DOM,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
DOM,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
DOM,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
DOM,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,6.267677134294706e-4,-4.917274581046223e-22,6.267677134294706e-4
DOM,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.2356745973670038e-9,-2.3931227630367205e-23,1.2356745973669798e-9
DOM,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
DOM,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
DOM,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
DOM,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
DOM,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,5.934035552887712e-5,1.9042388309431284e-7,5.9530779411971433e-5
DOM,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,2.0373759521319152e-5,1.158168652146257e-23,2.0373759521319152e-5
DOM,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,2.883670578402096e-4,2.3047148978837663e-5,3.114142068190473e-4
DOM,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,9.285835332981985e-8,1.2336201656372599e-5,1.2429060009702418e-5
DOM,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,1.2603880028984385e-7,1.9405715299580057e-5,1.95317540998699e-5
DOM,plant-dominant,pea other,salmon_aquaculture_meat,xpul,7.327837226153715e-8,8.16443896836878e-6,8.237717340630318e-6
DOM,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,4.103588846646079e-8,2.8488188573082313e-6,2.8898547457746922e-6
DZA,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
DZA,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,2.544389792454001e-4,-1.5962766554921838e-22,2.544389792454001e-4
DZA,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
DZA,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
DZA,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
DZA,fish-dominant,wheat,salmon_aquaculture_meat,whea,1.261299424771742e-4,1.3644943996336682e-9,1.2613130697157384e-4
DZA,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.3660739570032668e-4,5.9608325277240956e-9,2.366133565328544e-4
DZA,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
DZA,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
DZA,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
DZA,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.2075173172697456e-6,3.934828600609882e-6,5.142345917879628e-6
DZA,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
DZA,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
DZA,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
DZA,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
DZA,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,4.452682136794503e-5,-2.3930162078439284e-23,4.452682136794503e-5
DZA,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
DZA,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
DZA,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.1712066087166172e-4,9.896246629986151e-10,1.1712165049632471e-4
DZA,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.7836557522024632e-4,3.537848424521581e-9,1.7836911306867083e-4
DZA,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,6.26438959852048e-7,1.9043506428979368e-7,8.168740241418418e-7
DZA,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,2.1507988297441258e-7,1.1581919997727616e-23,2.1507988297441258e-7
DZA,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,3.0442075744070715e-6,2.3053726753888448e-5,2.609793432829552e-5
DZA,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,2.1735311710855416e-6,1.2336175988770752e-5,1.4509707159856293e-5
DZA,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,2.950184354693128e-6,1.940566049500856e-5,2.2355844849701684e-5
DZA,plant-dominant,pea other,salmon_aquaculture_meat,xpul,1.7152234620308882e-6,8.164425562807323e-6,9.879649024838211e-6
DZA,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,9.605251387372974e-7,2.848816237849808e-6,3.809341376587105e-6
ECU,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ECU,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.7303162324183472e-6,-1.5966801510966022e-22,1.730316232418347e-6
ECU,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ECU,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ECU,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,1.645567752290446e-7,3.9177351553838067e-7,5.563302907674252e-7
ECU,fish-dominant,wheat,salmon_aquaculture_meat,whea,2.034578876100764e-4,1.364388872775503e-9,2.0345925199894918e-4
ECU,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,3.816670330347754e-4,5.959967646882208e-9,3.816729930024223e-4
ECU,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
ECU,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
ECU,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
ECU,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.2094825342518425e-4,3.934357440767853e-6,1.248826108659521e-4
ECU,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ECU,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ECU,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
ECU,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,4.16332112593836e-5,-4.920153652569313e-22,4.16332112593836e-5
ECU,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.0280534067321076e-07,-2.393122041343487e-23,3.0280534067321076e-07
ECU,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,3.5126734312082286e-9,6.53353065656338e-9,1.0046204087771609e-8
ECU,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,2.0230803542864895e-7,4.943648444320666e-7,6.966728798607155e-7
ECU,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.8892518135221382e-4,9.895535951507193e-10,1.8892617090580897e-4
ECU,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.8771822490313833e-4,3.53746148240503e-9,2.8772176236462076e-4
ECU,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0.00296208472062474,1.898710984382431e-7,0.0029622745917231783
ECU,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0.0010169942738279417,1.1570143739915154e-23,0.0010169942738279417
ECU,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0.014394380491103176,2.2721951809592854e-5,0.014417102442912768
ECU,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,2.177068561653316e-4,1.2333517125963059e-5,2.3004037329129467e-4
ECU,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,2.954985737092569e-4,1.9399983383537858e-5,3.148985570927948e-4
ECU,plant-dominant,pea other,salmon_aquaculture_meat,xpul,1.7180149634259123e-4,8.163036903711272e-6,1.7996453324630252e-4
ECU,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,9.62088379518511e-5,2.8485448926490044e-6,9.90573828445001e-5
EGY,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
EGY,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,8.556607820060094e-8,-1.5966827772410706e-22,8.556607820060078e-8
EGY,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
EGY,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
EGY,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,2.3767755994824848e-5,3.9176426842852274e-7,2.415952026325337e-5
EGY,fish-dominant,wheat,salmon_aquaculture_meat,whea,1.6699502610888255e-7,1.364666297051438e-9,1.6835969240593398e-7
EGY,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,3.132662827439355e-7,5.96224137079953e-9,3.1922852411473503e-7
EGY,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
EGY,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
EGY,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
EGY,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,2.803442795681666e-5,3.934723041187167e-6,3.1969150998003826e-5
EGY,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
EGY,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
EGY,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
EGY,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
EGY,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.497406368510516e-8,-2.3931227301590683e-23,1.497406368510514e-8
EGY,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,5.073529478579955e-7,6.5335273647074895e-9,5.13886475222703e-7
EGY,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,2.9220358840696423e-5,4.943504989249923e-7,2.9714709339621414e-5
EGY,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.5506680995824807e-7,9.89740428593764e-10,1.5605655038684184e-7
EGY,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.3615458237619757e-7,3.5384787318368723e-9,2.3969306110803443e-7
EGY,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.7039614658257492e-5,1.9043003429183047e-7,2.7230044692549322e-5
EGY,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,9.283709234407734e-6,1.1581814965565386e-23,9.283709234407734e-6
EGY,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.3140019224084794e-4,2.3050767661082625e-5,1.5445095990193055e-4
EGY,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,5.046197032226998e-5,1.23355802927924e-5,6.279755061506238e-5
EGY,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,6.849320466722252e-5,1.940438858565619e-5,8.789759325287871e-5
EGY,plant-dominant,pea other,salmon_aquaculture_meat,xpul,3.982163062047821e-5,8.164114445348973e-6,4.7985745065827186e-5
EGY,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,2.2300113147467795e-5,2.8487554452265866e-6,2.5148868592694383e-5
ERI,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ERI,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.8150836748503426e-10,-1.596682913253818e-22,3.815083674848746e-10
ERI,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ERI,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ERI,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
ERI,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.8020332523725685e-9,1.3646665170261194e-9,7.166699769398688e-9
ERI,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0884045062170762e-8,5.962243173675981e-9,1.6846288235846742e-8
ERI,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
ERI,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
ERI,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
ERI,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,3.934833351989295e-6,3.934833351989295e-6
ERI,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ERI,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ERI,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
ERI,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ERI,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-2.3931227658340668e-23,6.676396430985707e-11
ERI,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ERI,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ERI,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.387602305774528e-9,9.897405767373499e-10,6.377342882511878e-9
ERI,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,3.5384795384321817e-9,1.1743375046837833e-8
ERI,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,1.9043518358581198e-7,1.9043518358581198e-7
ERI,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,1.1581922488766148e-23,1.1581922488766148e-23
ERI,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,2.305379693443169e-5,2.305379693443169e-5
ERI,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,1.2336202801892076e-5,1.2336202801892076e-5
ERI,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,1.9405717745453442e-5,1.9405717745453442e-5
ERI,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,8.16443956664562e-6,8.16443956664562e-6
ERI,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,2.8488189742120485e-6,2.8488189742120485e-6
ESH,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ESH,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
ESH,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ESH,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ESH,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
ESH,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
ESH,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
ESH,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
ESH,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
ESH,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
ESH,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
ESH,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ESH,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ESH,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
ESH,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ESH,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
ESH,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ESH,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ESH,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
ESH,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
ESH,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
ESH,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
ESH,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
ESH,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
ESH,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ESH,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ESH,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
ESP,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ESP,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.8700453196909874e-5,-1.596653055168865e-22,1.8700453196909874e-5
ESP,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
ESP,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
ESP,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0.0068374767364478535,3.8909483726812227e-7,0.006837865831285122
ESP,fish-dominant,wheat,salmon_aquaculture_meat,whea,1.706097397075586e-5,1.3646432424038993e-9,1.7062338613998264e-5
ESP,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,3.200471307645399e-5,5.962052418685163e-9,3.2010675128872675e-5
ESP,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
ESP,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
ESP,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
ESP,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.583254101862975e-5,3.934771053578848e-6,1.97673120722086e-5
ESP,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
ESP,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
ESP,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
ESP,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
ESP,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.272579309459228e-6,-2.3931149343097923e-23,3.272579309459228e-6
ESP,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,1.459546277276922e-4,6.532577080475464e-9,1.459611603047727e-4
ESP,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0.008406074340691771,4.902092759716217e-7,0.008406564549967743
ESP,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.5842332972844723e-5,9.897249022698207e-10,1.5843322697746993e-5
ESP,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.4126629857634547e-5,3.538394195878254e-9,2.4130168251830424e-5
ESP,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,4.844871517885451e-5,1.9042595724584244e-7,4.863914113610035e-5
ESP,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,1.6634252750483056e-5,1.1581729832140135e-23,1.6634252750483056e-5
ESP,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,2.3543865431452943e-4,2.304836917950461e-5,2.5848702349403404e-4
ESP,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,2.8498573833533547e-5,1.2335851237705701e-5,4.083442507123925e-5
ESP,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,3.868177635233405e-5,1.940496709781966e-5,5.8086743450153707e-5
ESP,plant-dominant,pea other,salmon_aquaculture_meat,xpul,2.2489404856008172e-5,8.164255953258784e-6,3.065366080926696e-5
ESP,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,1.2594066719364574e-5,2.848783095995816e-6,1.544284981536039e-5
EST,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
EST,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
EST,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
EST,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
EST,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
EST,fish-dominant,wheat,salmon_aquaculture_meat,whea,0.003950522838005268,1.3592753786709077e-9,0.003950524197280647
EST,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0.007410793202607286,5.918058286904625e-9,0.007410799120665572
EST,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
EST,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
EST,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
EST,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0.054393487999748275,3.720804041276856e-6,0.05439720880378955
EST,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
EST,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
EST,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
EST,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
EST,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
EST,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
EST,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
EST,plant-dominant,wheat,salmon_aquaculture_meat,whea,0.003668342635290606,9.86109874494595e-10,0.0036683436214004802
