"sciname","taxon","category","id"
"stygiopontius quadrispinosus","Arthropods","NE",46104
"stygnobrotula latebricola","Finfish","LC",46105
"stylaraea punctata","Corals","DD",46106
"stylaster aurantiacus","Cnidaria","NE",46107
"stylaster californicus","Cnidaria","NE",46108
"stylaster complanatus","Cnidaria","NE",46109
"stylaster duchassaingi","Cnidaria","NE",46110
"stylaster eguchii","Cnidaria","NE",46111
"stylaster erubescens","Cnidaria","NE",46112
"stylaster filogranus","Cnidaria","NE",46113
"stylaster galapagensis","Cnidaria","NE",46114
"stylaster gemmascens","Cnidaria","NE",46115
"stylaster gracilis","Cnidaria","NE",46116
"stylaster horologium","Cnidaria","NE",46117
"stylaster imbricatus","Cnidaria","NE",46118
"stylaster laevigatus","Cnidaria","NE",46119
"stylaster marenzelleri","Cnidaria","NE",46120
"stylaster miniatus","Cnidaria","NE",46121
"stylaster roseus","Cnidaria","NE",46122
"stylasterias forreri","Echinoderms","NE",46123
"stylatula elegans","Cnidaria","NE",46124
"stylatula elongata","Cnidaria","NE",46125
"stylephorus chordatus","Finfish","LC",46126
"styliola subula","Molluscs","NE",46127
"stylissa carteri","Sponges","NE",46128
"stylissa flabelliformis","Sponges","NE",46129
"stylissa massa","Sponges","NE",46130
"stylocheilus longicauda","Molluscs","NE",46131
"stylocheiron abbreviatum","Arthropods","NE",46132
"stylocheiron affine","Arthropods","NE",46133
"stylocheiron carinatum","Arthropods","NE",46134
"stylocheiron elongatum","Arthropods","NE",46135
"stylocheiron longicorne","Arthropods","NE",46136
"stylocheiron maximum","Arthropods","NE",46137
"stylocheiron microphthalma","Arthropods","NE",46138
"stylocidaris affinis","Echinoderms","NE",46139
"stylocidaris lineata","Echinoderms","NE",46140
"stylocoeniella armata","Cnidaria","LC",46141
"stylocoeniella guentheri","Cnidaria","LC",46142
"stylocordyla borealis","Sponges","NE",46143
"styloctenium mindorensis","Terrestrial mammals","EN",46144
"styloctenium wallacei","Terrestrial mammals","NT",46145
"stylodactyloides crosnieri","Arthropods","NE",46146
"stylodactylus libratus","Arthropods","NE",46147
"stylodactylus licinus","Arthropods","NE",46148
"stylodactylus profundus","Arthropods","NE",46149
"stylodipus andrewsi","Terrestrial mammals","LC",46150
"stylodipus sungorus","Terrestrial mammals","LC",46151
"stylodipus telum","Terrestrial mammals","LC",46152
"stylometra spinifera","Echinoderms","NE",46153
"stylonema alsidii","Marine plants","NE",46154
"stylopandalus richardi","Arthropods","NE",46155
"stylophora danae","Corals","LC",46156
"stylophora kuehlmanni","Corals","LC",46157
"stylophora pistillata","Corals","NT",46158
"stylophora subseriata","Corals","LC",46159
"stylophora wellsi","Corals","NT",46160
"stylopoma spongites","Molluscs","NE",46161
"stypopodium zonale","Marine plants","NE",46162
"subdoluseps bowringii","Reptiles","LC",46163
"subdoluseps frontoparietalis","Reptiles","DD",46164
"subdoluseps herberti","Reptiles","LC",46165
"subdoluseps pruthi","Reptiles","DD",46166
"subergorgia suberosa","Cnidaria","NE",46167
"suberites aurantiacus","Sponges","NE",46168
"suberites carnosus","Sponges","NE",46169
"suberites domuncula","Sponges","NE",46170
"subeucalanus crassus","Arthropods","NE",46171
"subeucalanus monachus","Arthropods","NE",46172
"subeucalanus pileatus","Arthropods","NE",46173
"subeucalanus subcrassus","Arthropods","NE",46174
"subeucalanus subtenuis","Arthropods","NE",46175
"sublegatus arenarum","Birds","LC",46176
"sublegatus modestus","Birds","LC",46177
"sublegatus obscurior","Birds","LC",46178
"submyotodon latirostris","Terrestrial mammals","LC",46179
"subsessor bocourti","Reptiles","LC",46180
"sudis atrox","Finfish","LC",46181
"sudis hyalina","Finfish","DD",46182
"sueviota aprica","Finfish","NE",46183
"sueviota atrinasa","Finfish","NE",46184
"sueviota lachneri","Finfish","LC",46185
"sueviota larsonae","Finfish","NE",46186
"suezichthys arquatus","Finfish","LC",46187
"suezichthys aylingi","Finfish","LC",46188
"suezichthys bifurcatus","Finfish","DD",46189
"suezichthys caudavittatus","Finfish","LC",46190
"suezichthys devisi","Finfish","LC",46191
"suezichthys gracilis","Finfish","LC",46192
"suezichthys soelae","Finfish","LC",46193
"sufflamen albicaudatum","Finfish","LC",46194
"sufflamen bursa","Finfish","LC",46195
"sufflamen chrysopterum","Finfish","LC",46196
"sufflamen fraenatum","Finfish","LC",46197
"sufflamen verres","Finfish","LC",46198
"sufflogobius bibarbatus","Finfish","LC",46199
"suggrundus macracanthus","Finfish","LC",46200
"suggrundus meerdervoortii","Finfish","NE",46201
"sugomel nigrum","Birds","LC",46202
"suiriri suiriri","Birds","LC",46203
"sukashitrochus morleti","Molluscs","NE",46204
"sula sula","Birds","LC",46205
"sulculeolaria biloba","Cnidaria","NE",46206
"sulculeolaria chuni","Cnidaria","NE",46207
"sulculeolaria quadrivalvis","Cnidaria","NE",46208
"sulculeolaria turgida","Cnidaria","NE",46209
"sumaterana crassiovis","Amphibians","LC",46210
"sumatranus albomaculatus","Reptiles","DD",46211
"sunagocia arenicola","Finfish","LC",46212
"sunagocia carbunculus","Finfish","LC",46213
"sunagocia otaitensis","Finfish","LC",46214
"suncus ater","Terrestrial mammals","DD",46215
"suncus dayi","Terrestrial mammals","EN",46216
"suncus etruscus","Terrestrial mammals","LC",46217
"suncus fellowesgordoni","Terrestrial mammals","EN",46218
"suncus hosei","Terrestrial mammals","DD",46219
"suncus hututsi","Terrestrial mammals","DD",46220
"suncus infinitesimus","Terrestrial mammals","LC",46221
"suncus lixus","Terrestrial mammals","LC",46222
"suncus malayanus","Terrestrial mammals","LC",46223
"suncus megalura","Terrestrial mammals","LC",46224
"suncus mertensi","Terrestrial mammals","EN",46225
"suncus montanus","Terrestrial mammals","VU",46226
"suncus murinus","Terrestrial mammals","LC",46227
"suncus remyi","Terrestrial mammals","LC",46228
"suncus stoliczkanus","Terrestrial mammals","LC",46229
"suncus varilla","Terrestrial mammals","LC",46230
"suncus zeylanicus","Terrestrial mammals","EN",46231
"sundamys infraluteus","Terrestrial mammals","LC",46232
"sundamys maxi","Terrestrial mammals","VU",46233
"sundamys muelleri","Terrestrial mammals","LC",46234
"sundasciurus brookei","Terrestrial mammals","LC",46235
"sundasciurus davensis","Terrestrial mammals","DD",46236
"sundasciurus fraterculus","Terrestrial mammals","VU",46237
"sundasciurus hippurus","Terrestrial mammals","NT",46238
"sundasciurus hoogstraali","Terrestrial mammals","LC",46239
"sundasciurus jentinki","Terrestrial mammals","LC",46240
"sundasciurus juvencus","Terrestrial mammals","LC",46241
"sundasciurus lowii","Terrestrial mammals","LC",46242
"sundasciurus mindanensis","Terrestrial mammals","LC",46243
"sundasciurus moellendorffi","Terrestrial mammals","NT",46244
"sundasciurus philippinensis","Terrestrial mammals","LC",46245
"sundasciurus rabori","Terrestrial mammals","DD",46246
"sundasciurus samarensis","Terrestrial mammals","LC",46247
"sundasciurus steerii","Terrestrial mammals","LC",46248
"sundasciurus tenuis","Terrestrial mammals","LC",46249
"sundatyphlops polygrammicus","Reptiles","LC",46250
"sundaya tuberculata","Molluscs","NE",46251
"sunetta menstrualis","Molluscs","NE",46252
"sunetta truncata","Molluscs","NE",46253
"supplanaxis nucleus","Molluscs","NE",46254
"surdisorex norae","Terrestrial mammals","LC",46255
"surdisorex schlitteri","Terrestrial mammals","DD",46256
"suricata suricatta","Terrestrial mammals","LC",46257
"surnia ulula","Birds","LC",46258
"surniculus dicruroides","Birds","LC",46259
"surniculus lugubris","Birds","LC",46260
"surniculus musschenbroeki","Birds","LC",46261
"surniculus velutinus","Birds","LC",46262
"suruga fundicola","Finfish","NE",46263
"sus ahoenobarbus","Terrestrial mammals","NT",46264
"sus barbatus","Terrestrial mammals","VU",46265
"sus cebifrons","Terrestrial mammals","CR",46266
"sus celebensis","Terrestrial mammals","NT",46267
"sus oliveri","Terrestrial mammals","VU",46268
"sus philippensis","Terrestrial mammals","VU",46269
"sus scrofa","Terrestrial mammals","LC",46270
"sus verrucosus","Terrestrial mammals","EN",46271
"suta fasciata","Reptiles","LC",46272
"suta ordensis","Reptiles","LC",46273
"suta punctata","Reptiles","LC",46274
"suta suta","Reptiles","LC",46275
"suthora alphonsiana","Birds","LC",46276
"suthora atrosuperciliaris","Birds","LC",46277
"suthora brunnea","Birds","LC",46278
"suthora conspicillata","Birds","LC",46279
"suthora davidiana","Birds","LC",46280
"suthora fulvifrons","Birds","LC",46281
"suthora nipalensis","Birds","LC",46282
"suthora przewalskii","Birds","LC",46283
"suthora ricketti","Birds","LC",46284
"suthora webbiana","Birds","LC",46285
"suthora zappeyi","Birds","VU",46286
"sutorectus tentaculatus","Elasmobranchs","LC",46287
"suttonia lineata","Finfish","LC",46288
"suturoglypta iontha","Molluscs","NE",46289
"suturoglypta pretrii","Molluscs","NE",46290
"swiftia casta","Cnidaria","NE",46291
"swiftia exserta","Cnidaria","NE",46292
"swynnertonia swynnertoni","Birds","VU",46293
"syacium guineensis","Finfish","LC",46294
"syacium gunteri","Finfish","LC",46295
"syacium latifrons","Finfish","LC",46296
"syacium ovale","Finfish","LC",46297
"syacium papillosum","Finfish","LC",46298
"sycon gelatinosum","Sponges","NE",46299
"syconycteris australis","Terrestrial mammals","LC",46300
"syconycteris carolinae","Terrestrial mammals","NT",46301
"syconycteris hobbit","Terrestrial mammals","LC",46302
"sycozoa anomala","Molluscs","NE",46303
"sycozoa cerebriformis","Molluscs","NE",46304
"sycozoa gaimardi","Molluscs","NE",46305
"sycozoa georgiana","Molluscs","NE",46306
"sycozoa sigillinoides","Molluscs","NE",46307
"sylvacaecilia grandisonae","Amphibians","LC",46308
"sylvia abyssinica","Birds","LC",46309
"sylvia atricapilla","Birds","LC",46310
"sylvia atriceps","Birds","LC",46311
"sylvia borin","Birds","LC",46312
"sylvia dohrni","Birds","LC",46313
"sylvia galinieri","Birds","LC",46314
"sylvia nigricapillus","Birds","VU",46315
"sylvicapra grimmia","Terrestrial mammals","LC",46316
"sylvietta brachyura","Birds","LC",46317
"sylvietta chapini","Birds","CR",46318
"sylvietta denti","Birds","LC",46319
"sylvietta isabellina","Birds","LC",46320
"sylvietta leucophrys","Birds","LC",46321
"sylvietta leucopsis","Birds","LC",46322
"sylvietta philippae","Birds","DD",46323
"sylvietta rufescens","Birds","LC",46324
"sylvietta ruficapilla","Birds","LC",46325
"sylvietta virens","Birds","LC",46326
"sylvietta whytii","Birds","LC",46327
"sylvilagus aquaticus","Terrestrial mammals","LC",46328
"sylvilagus audubonii","Terrestrial mammals","LC",46329
"sylvilagus bachmani","Terrestrial mammals","LC",46330
"sylvilagus brasiliensis","Terrestrial mammals","EN",46331
"sylvilagus cognatus","Terrestrial mammals","EN",46332
"sylvilagus cunicularius","Terrestrial mammals","LC",46333
"sylvilagus dicei","Terrestrial mammals","VU",46334
"sylvilagus floridanus","Terrestrial mammals","LC",46335
"sylvilagus gabbi","Terrestrial mammals","LC",46336
"sylvilagus graysoni","Terrestrial mammals","EN",46337
"sylvilagus nuttallii","Terrestrial mammals","LC",46338
"sylvilagus obscurus","Terrestrial mammals","NT",46339
"sylvilagus palustris","Terrestrial mammals","LC",46340
"sylvilagus robustus","Terrestrial mammals","VU",46341
"sylvilagus tapetillus","Terrestrial mammals","VU",46342
"sylvilagus transitionalis","Terrestrial mammals","VU",46343
"sylvilagus varynaensis","Terrestrial mammals","DD",46344
